"meanTransitTime","T5","T50","T95","meanSystemAge","P5","P50","P95"
85.8198912142787,0.771927643515797,12.2506006350891,493.521113485446,553.97129989771,5.01952341156512,330.403208220247,1881.5072287999
100.237963365082,0.460411564539072,6.89928243727121,390.657811492972,1117.675367686,7.10942712676198,707.334702368231,3663.29461785335
96.791112736977,0.448218740917216,6.67361535230698,293.394110506277,1174.83680527549,6.851418122044,740.676753416168,3862.24501577959
104.769140465537,0.336860963703878,4.97243281028927,427.745017379102,1259.15090723391,9.25457246447198,822.332840076185,4026.41982861432
93.5326968552231,0.335801973420213,4.96900652404019,300.88732054348,1199.53772337842,7.61177623568048,778.355261140921,3859.3308493896
88.8723500169984,0.302336580039558,4.45403159708475,202.370800336518,1252.6178650433,7.53109698584475,811.102316628805,4036.78110791439
95.2964267828211,0.22164886023441,3.40434702246171,627.489608099554,763.547256434984,10.5882642941722,506.881307568444,2402.07326694835
78.6688253630826,0.358029586968913,5.38992970673453,247.23424592924,945.82761526636,5.59553518395371,597.939841878533,3104.56805060887
106.600373818907,0.275695546017758,4.04210577596363,445.095398102546,1321.78511747062,11.7460137833859,873.547233673459,4181.5178830746
73.6729056056613,0.328712185313049,4.86286215138671,136.228902741447,1076.60552709933,5.31218087830639,678.204890754483,3544.52360007064
84.4075900500794,0.203659063143605,2.99007446255119,196.670498351647,1235.84355385297,10.0559861924072,808.414148716761,3944.87651541762
62.7756555249971,0.287283876780736,4.08633564187764,113.746196357375,1173.83752840239,4.52413011648168,725.381768813362,3906.47029886842
76.7938114394213,0.112923264314088,1.65982803340123,162.576758125724,1213.28438508148,15.4781589988627,797.374477114629,3853.29310374613
56.454699460808,0.211876644168694,3.20190067704614,361.67605977149,400.617483500121,4.42078403537398,257.857996101281,1288.67832352175
77.579290412013,0.2111081163578,3.05385140573032,162.461038603494,1207.8034101418,8.2982981003389,785.926613705984,3871.55316354429
53.2063408216808,0.158202105795561,2.23944863173612,87.6267142877981,1224.82453868953,5.35472806285069,770.988966846152,4020.68745135483
45.6063305658338,0.17130323188728,2.60496413769765,272.316481865739,359.46174517959,3.5596013523345,227.786834363331,1169.7233087162
30.4487504546283,0.0963933143939396,1.35071124839051,49.2451188585031,1062.83175429261,2.90254933622412,612.244921687167,3661.10508833841
66.8985201118665,0.303229180346349,4.2956532243561,115.107960465745,1215.06819605883,4.85021461824523,764.073641739289,3999.32845836656
27.3397556877684,0.158814437663064,2.22432098719844,51.1196610866847,780.132489528751,1.7937903485908,400.965717492443,2812.00131881616
70.9134378367019,0.493785733473441,7.98454427118588,441.155706874368,312.985515615034,4.36427368683331,196.794330182781,1023.19997462764
41.2247737626458,0.143358552752968,2.0020035373439,46.3949224694984,1275.57551690245,3.59527928106307,793.241522199393,4224.90961845516
23.4841928149301,0.146822236522834,2.02848294377117,14.7868931731507,905.999423878986,1.50726678675339,493.206813664111,3205.66228197837
69.735455151697,0.425928449384058,6.10196659384085,130.389774888435,1106.30327194974,4.48872443796932,670.799334094058,3731.19023757803
26.8639869994199,0.146719027205312,2.0619493522918,58.6542953504536,695.167955058104,1.80064539164191,353.149712905591,2510.06650765698
35.1477440468291,0.169651972185794,2.3613735797988,37.9625265994648,1103.91432879285,2.48517003019322,653.136934234197,3762.57460853781
56.8750073225447,0.47547193181846,6.85708451314848,148.268118201397,812.669978453617,3.38579412065067,407.681175593876,2957.64523103481
28.8019756247624,0.176424230410953,2.45308838144714,30.8965090919643,1074.75622765729,1.85897269459148,581.82550635057,3820.74433795792
30.1653386248359,0.1652061109033,2.29576698680742,28.8587464890452,1093.4227739607,2.02381801026432,622.193049470545,3803.98411827064
32.3693319300361,0.130727054860829,1.80771600829133,14.506672238549,1242.87827661453,2.53365821358316,763.737049715885,4146.97616019597
30.5587284078638,0.132595583238007,1.84188727002444,24.3082209743803,1132.96750837169,2.28375225556846,683.950005225913,3824.74763610353
26.7038999999598,0.13476446638128,1.85844484207547,12.3211335347946,1263.4085618698,1.85503591584331,738.358693794649,4339.92364104687
29.1778013801734,0.146577283592722,2.02749172823207,15.8608029313677,1176.18067586508,2.02945320418805,702.622338710336,3997.2321963124
52.4291021139514,0.33275833166679,4.75837845421482,115.485143354433,846.368787773299,3.33712819732267,490.189648060857,2917.00846437044
65.421082384278,0.325944795812584,4.70110530620743,114.697956222812,1116.50195002454,4.52265088812389,688.648812275203,3726.21923997545
87.0192515440796,0.471629939296812,6.86548356328399,178.50766835924,1220.64712062095,5.81438702388384,757.229283470816,4059.47185830882
31.1188368282678,0.118749246075218,1.70071886675278,84.6906637452655,541.231040387615,2.47929366140187,311.791351349559,1855.31501022919
50.917310843797,0.192372339189473,2.69454941701499,62.4291158002217,1259.11083210075,4.14231982185168,797.747806811113,4121.21845077967
74.7371424771372,0.447617713540877,6.43662451769624,172.049027363124,1061.82813244583,4.8379108407245,639.564836768117,3588.01907249119
37.3574815471048,0.169465663809027,2.36060704134155,38.5470791218664,1173.28204312797,2.72245598146844,711.510786914625,3949.68668159825
34.6803373505881,0.163995519982681,2.28481430120595,35.741439868131,1126.01615865326,2.47534178465418,677.885758687413,3808.73713212235
33.6746615155982,0.136158800249619,1.88513936794284,16.7385488951623,1294.18048259142,2.63197223993026,799.908386126447,4307.31483958243
36.4299524345215,0.164766660419677,2.28293306541805,21.890771815613,1305.92880210223,2.66394479368816,792.856951867654,4391.99644873919
33.7834242384332,0.144000290622868,1.99790503106732,21.4803328383527,1268.22074132791,2.5521970612554,782.055655257905,4231.37802991417
31.7500814292827,0.146138799579384,2.0288352726775,22.7737903113969,1122.75681917457,2.29918723396151,686.4089896858,3765.80249520229
55.9090942509113,0.34819694059952,4.94260197782807,102.61386389644,1074.40562952835,3.58138661676799,628.621536740502,3690.89886234365
67.8172883584262,0.504450979404619,7.88862105387027,423.33699603513,338.909346121834,4.12008976737673,209.927146807201,1119.55149451906
73.94126196358,0.464989745039115,6.78606904579243,178.506238747054,958.01983764177,4.70896530748888,570.746722348008,3258.26024577144
41.1346705117134,0.171428606938086,2.44712975792688,93.680916860551,785.567732810616,3.11006913412175,463.011025589027,2674.29708768888
58.1916090070706,0.195458462772636,2.76136888069956,82.5469487125352,1227.24782697177,5.17315962918596,789.109079865035,3973.97554446787
80.5732777339845,0.55777679744603,8.05303899921358,188.809963709258,1068.19207481304,5.00436566676793,630.835166590954,3651.02114603563
38.2054541593297,0.153818382342378,2.14193128022335,36.7297915537521,1232.94944980749,2.9850669064376,759.779260996316,4110.01608971371
34.5186635844745,0.155802673693493,2.16514169833237,27.4293526736603,1244.12733040111,2.52426549912202,756.979858847711,4184.6134519801
34.2775178996454,0.134480463780276,1.86506208604958,20.0840842188037,1320.48343630895,2.73195268225362,819.623253661089,4385.70969982085
36.3372757291278,0.159267855714506,2.21746791647516,35.2237218409337,1204.37990609916,2.69779897875868,732.229576344516,4049.30385339838
35.4758963063165,0.181203121055598,2.52402154518433,38.9048656678291,1040.60621782911,2.44595522184961,622.097894375018,3530.86035220506
28.8690083418737,0.128102052868581,1.76944621942845,12.8085066479773,1268.57799431093,2.13536871938847,768.489983592321,4275.22476191499
18.1716880740558,0.135498403627643,1.87662036512693,15.5225251431341,857.701788033154,1.1115377580318,408.253212892095,3189.24303673973
25.7624958649442,0.120287673258634,1.65890763356279,10.8667049558645,1201.68713934496,1.85614475060971,741.899631145937,4011.63549926739
25.6358156842291,0.116259803626893,1.60244749448439,10.2565161946265,1196.81082875766,1.87545028976812,745.490744570656,3972.56343731969
61.7461406846653,0.364767849021497,5.19195650659812,104.492871365095,1174.22618039998,4.01967151637037,704.612420346829,3984.28094183824
91.9766751296399,0.553916087892035,9.33061238824269,579.428700775963,427.166872664074,5.85069410797245,270.029238652639,1392.95970816227
72.7319160284765,0.456744575740813,6.72534458905572,223.918572621066,814.505013583132,4.62969949970144,486.521430479372,2762.65500544454
58.9723436696801,0.287285399876415,4.64682197956983,379.049685569564,290.432822450728,4.02619687830387,185.964261086814,937.268254470488
55.6251108351924,0.466398239361684,6.85532577146861,114.832643185911,752.383590883706,3.30649776474239,413.442965616284,2664.12365818626
55.653791139246,0.4502155932905,6.47267381608267,145.676637127565,803.588776849321,3.33579103732853,411.537685675386,2903.54031250754
37.2231458698637,0.153734821987103,2.13816217118276,31.7831919558732,1219.31658827182,2.86312452961372,754.03886101057,4057.16800552574
37.3470694844667,0.18279358110677,2.5370246311156,29.7124952523767,1244.23411214268,2.62583572729638,742.554348806211,4223.6232899882
