"id" "tau1" "tau2" "tau3" "rf" "rs" "u"
9267 1.6898012 56.118964 1102.2406 0.042170429 0.38243084 0.146701096110065
9268 1.8724229 54.95778 1327.6996 0.040885273 0.31994536 0.133546129515213
9269 1.4090701 50.873235 1374.7239 0.04704683 0.29237355 0.11894187381786
9270 2.5473291 47.089809 1329.4875 0.050305074 0.3180484 0.158526133647523
9271 2.8845369 50.190711 1383.607 0.050663021 0.37176926 0.178946490903818
9272 2.4247559 54.8079 1202.8349 0.045657593 0.42044872 0.188246067841978
9273 1.267872 60.727248 1282.051 0.035110122 0.3177846 0.136017516177981
9274 1.4729249 67.7645 1194.7426 0.029696999 0.30233653 0.101471701134819
9275 1.4268881 10.177299 185.04297 0.20808401 0.34292683 0.0884274557017476
9276 1.933371 34.402621 1089.4353 0.067952977 0.1526087 0.0600065746482009
9428 5.1693321 41.595135 1338.3657 0.25954033 0.32690878 0.000401242851835845
9429 3.7803011 66.587983 1602.0685 0.14854474 0.31085236 0.00180202335682832
9431 2.3508137 65.334331 1478.7954 0.12319552 0.36455225 0.00518760082414134
9432 2.7015347 64.937305 1534.7161 0.15087453 0.33652127 0.00199247645685717
9433 2.531642 64.4603 1530.7067 0.13439798 0.37485699 0.00343393960377862
9435 25.767309 97.235143 1610.0735 0.29811077 0.37823065 0.0122644793068548
9436 27.45879 106.72484 1680.5299 0.32012327 0.39777945 0.0139903944478242
9437 24.426844 100.4464 1708.4032 0.31313748 0.37849278 0.0111113094362284
9438 28.934078 105.76597 1664.1967 0.37277481 0.40154565 0.00952120559777875
9439 8.9691943 78.461766 1611.1912 0.10408147 0.31666193 0.0634718314052488
9440 11.501182 111.48723 1728.6543 0.11057789 0.43837643 0.065588702517054
9441 17.017836 93.260795 1669.212 0.20723317 0.36118397 0.0606705291525041
9442 7.9630594 147.56695 1991.0576 0.049162501 0.49467621 0.152476402427863
9443 8.5525211 140.47387 1916.6865 0.057267607 0.46490964 0.175461808845157
9444 10.71441 110.14336 1837.6582 0.098146469 0.40650365 0.133232129326165
9445 5.1434609 83.838569 1654.6101 0.047468096 0.37256677 0.220390575580215
9446 4.4527458 58.959751 1418.0541 0.05574537 0.32798818 0.223366426505532
9447 2.914522 72.336133 1530.4519 0.043082671 0.33266738 0.0833251004067484
9448 2.1729444 47.08885 1325.6199 0.053147763 0.30388667 0.031628889970299
9449 2.2838867 57.616962 1446.2704 0.042868225 0.33445279 0.0324794062139419
9450 2.2503967 63.166308 1190.3952 0.036689348 0.40265389 0.0502289530916581
9451 2.05076 53.842956 1365.4887 0.043393791 0.34646225 0.0554644835627303
9452 2.1912595 54.752112 1214.7461 0.046962815 0.34912779 0.0573697594678157
9453 2.6766639 57.214024 1351.7844 0.052356734 0.37818046 0.0633223343206678
9454 4.0952676 42.081529 1387.9897 0.051364614 0.34912123 0.0723474308731159
9455 1.5483837 54.336672 1613.7337 0.039572483 0.34318045 0.129154710911357
9456 1.8636367 48.733284 1439.2284 0.042418978 0.3084586 0.21733507091528
9457 2.485764 55.113825 1581.4094 0.042454775 0.39603433 0.128719963120787
9458 2.9946483 48.448231 1314.3356 0.046002454 0.38126266 0.1008374014005
9459 1.5330413 47.726175 1290.839 0.051280933 0.33925255 0.100834299387967
9460 1.5033312 50.576364 1271.2583 0.051644682 0.33984247 0.0962194475339059
9461 1.5366004 45.618801 1406.7345 0.055478927 0.30087329 0.0984802413061858
9462 1.6379204 46.809098 1223.9853 0.056292519 0.34691766 0.0856829813635352
9463 1.7988558 41.947738 1367.1472 0.056272189 0.34237254 0.0799272032326166
9464 1.6793176 40.566742 889.23601 0.057846118 0.3575113 0.11974073053049
9465 1.9605508 61.666174 1283.9837 0.038833143 0.33031394 0.0848667107026723
9466 1.8509274 42.212405 681.55267 0.053178543 0.28395384 0.0768658790340717
9467 1.6698415 10.000334 527.25972 0.21965486 0.11048103 0.0734463200179467
9468 1.8705512 61.167496 1267.3501 0.039427572 0.23265515 0.0560336658511481
9469 1.9300979 62.29594 1114.4512 0.044648899 0.27355491 0.05332757110854
9620 4.2833907 41.161824 1413.6505 0.25642295 0.33495215 0.000268609970946987
9621 4.4553766 58.498459 1476.0073 0.16465169 0.29625128 0.00133201172785251
9622 2.8034438 59.039952 1453.2679 0.15762315 0.32188752 0.00132397875972327
9623 2.4638826 71.01823 1662.905 0.11394831 0.37172613 0.00647411826752472
9624 2.6779139 65.552744 1403.416 0.14465699 0.37448399 0.00249792345418629
9625 2.4138132 55.498955 1453.095 0.15087169 0.34801717 0.00387411107479175
9626 2.2861451 50.013368 1471.4943 0.15706994 0.36893583 0.00819936245087652
9627 3.9275445 70.657017 1508.3767 0.093269823 0.36595512 0.130552379058225
9628 5.2410435 60.837382 1378.4438 0.10566057 0.32182715 0.0447030945172869
9629 16.28129 85.833931 1548.9298 0.19714204 0.38139725 0.0224990765673168
9630 21.644125 97.798771 1654.7508 0.25961301 0.39408711 0.0164574164542045
9631 9.2926798 102.31282 1752.6484 0.099317822 0.39015687 0.0701584791950989
9632 10.550397 103.89286 1519.125 0.11131144 0.46112971 0.0670032446635291
9633 10.170882 103.69319 1820.4468 0.10094211 0.37432611 0.112674648506682
9634 6.8582823 99.875328 1735.5824 0.070530099 0.36583819 0.127505617996104
9635 8.1775509 139.37073 1929.5593 0.053451287 0.43995432 0.17136559245241
9636 5.6851494 94.518123 1734.0112 0.046234439 0.36914318 0.233406948362705
9637 5.2546915 79.961972 1449.3432 0.047792405 0.4068364 0.269107774985417
9638 4.8076079 62.746384 1411.1536 0.050652618 0.36019804 0.305940240119703
9639 4.4351192 62.492081 1451.3567 0.061208113 0.32859788 0.163245441836825
9640 3.1534047 74.021449 1520.6992 0.039528249 0.33911453 0.117543594750512
9641 2.5064014 63.1654 1439.0083 0.043347409 0.29188443 0.0200395468883909
9642 2.3421601 48.02533 1459.0779 0.050907947 0.26563437 0.0343450238897503
9643 2.2273874 48.325375 1382.9019 0.04692107 0.29223923 0.0529226694849555
9644 2.2948634 44.667344 1414.3543 0.058519501 0.30199549 0.0498747797161952
9645 2.7280972 46.829505 1219.742 0.064919812 0.33441856 0.0750134110064465
9646 3.7856558 44.053068 1204.4172 0.046971691 0.37996137 0.191352136446777
9647 1.5522089 45.811138 1391.012 0.044703796 0.30339666 0.143396553815949
9648 2.6381178 48.554013 1530.3513 0.044726041 0.36734748 0.182180905228759
9649 2.3435649 49.849532 1436.3983 0.042585264 0.3498573 0.128605778106716
9650 3.6659738 39.222497 1322.584 0.054386184 0.38575922 0.0272434596245741
9651 1.6192672 40.869264 1201.2855 0.058298112 0.30748007 0.105932772253452
9652 1.5121877 50.413369 1370.0742 0.048628725 0.36202052 0.104252284836931
9653 1.5826978 50.142018 1315.3779 0.052003966 0.33726514 0.0986431357998487
9654 1.6945794 47.514722 1425.4205 0.058817844 0.30700032 0.0860178668494858
9655 1.9012074 51.363747 1240.4075 0.053005737 0.32456371 0.0904761843566057
9656 1.4727987 38.781576 1258.9385 0.061523926 0.37483204 0.0690795118672846
9657 1.3484089 46.367093 1374.9833 0.053800637 0.37797486 0.0995845317815849
9658 1.3883036 42.024368 1168.7153 0.056366804 0.30305013 0.0884104353848919
9659 1.3936246 40.731109 1356.2816 0.058420771 0.29912165 0.0877806032280395
9660 2.1309656 57.522095 1314.6838 0.041812789 0.30530084 0.0503523864754198
9661 1.7564405 54.295872 1114.4265 0.043574236 0.24153339 0.053883421756545
9662 1.7368712 63.323998 1404.6791 0.04175431 0.34439009 0.0487875170539853
9663 2.4955566 53.093643 1209.2071 0.061529961 0.31523419 0.0398457574715661
9812 10.535276 48.566973 1589.6096 0.22478493 0.31672618 0.000111639304027482
9813 8.4099049 55.363122 1415.3477 0.17663149 0.37202214 0.000433149984883372
9814 2.6583841 53.733046 1565.9085 0.17225916 0.36504367 0.00122823669331884
9815 2.3783082 59.221893 1412.1576 0.12828911 0.37389233 0.00514588530355816
9816 2.6648075 64.553266 1538.4931 0.15060651 0.38374545 0.00185984892011822
9817 2.3957429 67.477411 1477.0614 0.11487 0.33176375 0.00753047961546403
9818 2.3383203 55.94806 1482.4287 0.11424427 0.33278511 0.0179632420582037
9819 4.107387 67.638677 1533.2326 0.093079367 0.36698004 0.124049075244593
9820 4.2577911 73.074074 1507.9794 0.089590404 0.39810011 0.148374932208489
9821 4.4292653 69.57933 1522.3793 0.080542069 0.32979803 0.135143563380043
9822 4.651877 83.169982 1603.4687 0.065405777 0.33835198 0.124590680523185
9823 5.3837722 71.60091 1477.1225 0.081384798 0.34377946 0.0937577256131032
9824 5.6135787 89.725144 1395.7569 0.056796245 0.41893019 0.0926560085220182
9825 6.9873154 94.971009 1605.4202 0.061384895 0.3990656 0.124865049987931
9826 5.4833249 85.901682 1644.1202 0.051501713 0.37001787 0.156906868272318
9827 8.8991016 145.44453 1961.3955 0.056100135 0.47450051 0.16512305338662
9828 21.385727 102.41491 1715.5816 0.26582474 0.37620449 0.0485141669514914
9829 9.6397042 140.25599 1918.9798 0.058744602 0.48135299 0.202906794481888
9830 4.906432 66.840389 1485.6008 0.057059464 0.33101587 0.198693799769314
9831 4.5739579 72.947009 1646.9391 0.049716516 0.32790598 0.199102859222664
9832 6.0884465 73.575836 1493.5216 0.073739548 0.32188688 0.140044774105314
9833 3.899464 76.424866 1520.2516 0.044103685 0.36634404 0.161563302298801
9834 3.2358186 66.486323 1361.5947 0.042355649 0.30821271 0.0953221747049163
9835 2.2131398 52.755307 1361.5571 0.045562216 0.31528521 0.0515419958165898
9836 2.2240709 53.648849 1440.2643 0.046584856 0.35913963 0.0499788778197392
9837 2.1862754 45.732151 1359.3152 0.056399539 0.34177803 0.0589116951311775
9838 2.7287595 56.137511 1429.5893 0.056409004 0.37500813 0.0722282134108461
9839 2.2667618 45.892315 1306.0366 0.052252405 0.39583629 0.0757955577944722
9840 1.928028 46.245044 1429.8892 0.042503908 0.39377868 0.0790805975910251
9841 1.9119683 47.191003 1181.8139 0.041212395 0.38596706 0.0649767271862744
9842 3.2427931 54.978749 1447.2422 0.037041111 0.4348055 0.0972677580467319
9843 1.611862 48.595144 1387.4696 0.047286904 0.32967273 0.124438086594269
9844 1.5782337 42.153396 1258.5024 0.05410092 0.32806328 0.0948769042656218
9845 1.3873404 40.971036 1368.9745 0.055111072 0.32542354 0.10762515455635
9846 1.446018 53.782448 1287.6003 0.044702254 0.35102195 0.109130151958164
9847 1.9883157 50.871755 1366.6713 0.049325936 0.36196237 0.0656666011025058
9848 4.3081888 40.212147 1364.096 0.056353074 0.39413284 0.0194748189782233
9849 1.5793634 40.16137 1290.4317 0.060795227 0.30664663 0.0806698305673717
9850 1.4306197 39.199913 1276.7802 0.06394917 0.38414533 0.0806022826478976
9851 1.1643873 30.633054 1122.66 0.072624438 0.42242452 0.0535761026960217
9852 1.5872988 10.160893 285.57401 0.22479244 0.23599538 0.0597437003114755
9853 2.015536 48.287165 1258.5313 0.056251598 0.34614178 0.0452275638401191
9854 2.4985843 41.787812 1304.4112 0.071545966 0.35430186 0.0325307125524725
9855 2.3750448 43.70055 1195.1691 0.069168059 0.29734459 0.0379061332937527
9856 2.9326658 55.076483 1359.7788 0.057956846 0.31382995 0.0323885793313313
9857 0.72952401 44.308669 1227.8983 0.060756349 0.29590958 0.0279174797469975
10005 3.5814856 34.089703 1308.7781 0.29757308 0.29101731 0.000189457263441296
10006 2.8204993 51.719671 1421.8707 0.17066123 0.36408549 0.00120707240471679
10007 2.4491086 53.969345 1415.2922 0.13963806 0.34218911 0.00563833534113408
10008 2.1816164 54.097259 1446.1296 0.12416452 0.36351393 0.00848161320596139
10009 2.2260339 55.400911 1301.1248 0.13071978 0.30824811 0.00941434254463669
10010 2.2728389 55.812203 1343.8254 0.11607107 0.33662622 0.0141031382386215
10011 3.987523 55.947535 1375.4447 0.11213862 0.32265425 0.107110023076006
10012 3.9999447 61.736459 1345.2518 0.10070541 0.36456616 0.154008465274898
10013 3.8983261 71.380885 1481.5762 0.081123606 0.34334095 0.150953167756152
10014 4.9576893 70.1816 1418.0009 0.087902473 0.35448392 0.0933500780794466
10015 4.6854738 62.331129 1406.9934 0.098158498 0.31293703 0.0352348317844987
10016 5.7351104 68.406863 1411.9606 0.084004159 0.34053788 0.0565467427445722
10017 8.598254 109.97475 1898.7214 0.073774596 0.38047483 0.121408122990551
10018 12.223176 115.96568 1828.5761 0.11166631 0.45429364 0.0980395000288881
10019 21.954716 113.62899 1792.7 0.22760154 0.43163758 0.0676795517457843
10020 19.115484 90.383513 1688.1302 0.2576965 0.34067899 0.0560487664933439
10021 21.544701 96.376122 1659.1937 0.26457696 0.37053838 0.0740197168858299
10022 6.1182869 76.132587 1492.0618 0.060732818 0.31909542 0.195463541196996
10023 5.0648367 74.471341 1530.0151 0.045008163 0.36130055 0.31540707956146
10024 5.0121809 73.198814 1520.0377 0.041819739 0.36882419 0.380512906777598
10025 4.8961218 64.76618 1486.305 0.047968568 0.35242171 0.38861488254197
10026 4.4079942 53.92649 1380.2152 0.060316502 0.31568973 0.264867654468261
10027 2.4441846 71.192239 1590.7885 0.036334901 0.35592251 0.0679394211313512
10028 2.0227455 55.912127 1389.6514 0.043161008 0.31316435 0.062275373969541
10029 2.0637931 50.295369 1339.2848 0.04700433 0.39134633 0.0626754785422197
10030 2.0751072 50.110656 1468.9979 0.04635419 0.3568269 0.0558549793941151
10031 2.2650661 49.994772 1461.4443 0.054151291 0.36968782 0.0573066962203148
10032 2.0836121 50.572707 1372.3715 0.047630157 0.38932571 0.0661898154981052
10033 2.2720735 58.457437 1388.4658 0.044077963 0.40571672 0.0554534074392916
10034 2.2725539 47.497335 1292.2787 0.044008038 0.39144376 0.0626160563884528
10035 1.6296761 43.992665 1230.6287 0.04896579 0.36932539 0.0844670084426434
10036 1.3505524 47.384161 1369.29 0.052897954 0.32854583 0.0901003654183265
10037 1.2584249 42.207733 1099.2027 0.055726334 0.35197913 0.102773404064852
10038 1.8108841 50.946789 1413.7436 0.048630443 0.34807691 0.0987701243089027
10039 1.7545562 51.059412 1167.1663 0.051069564 0.36325621 0.0830412997970915
10040 2.8648527 37.043294 1319.3524 0.059084627 0.35405913 0.0487483020796378
10041 1.5249635 36.061042 1233.5365 0.064471689 0.23995361 0.0885806658465266
10042 1.3413675 35.295427 1260.9605 0.069654099 0.27889351 0.0821895783640309
10043 1.3639538 31.714215 1266.9688 0.071838929 0.24010058 0.0839496295541294
10044 1.1644121 28.100574 1430.8643 0.076348219 0.37126517 0.0488365285422534
10045 1.4921823 33.264602 1339.0014 0.071849923 0.39943516 0.0514255815571722
10046 1.6609206 40.682132 1323.8209 0.063709924 0.37917877 0.0483769423193426
10047 1.7086762 39.629476 1312.2028 0.065386245 0.35293286 0.0467371803824929
10048 1.9906208 41.782353 1184.3222 0.064717794 0.29381759 0.0309981727431594
10049 1.7311371 36.56238 919.91737 0.070999267 0.31233149 0.025336936650962
10050 2.3140235 36.718082 961.00153 0.075545222 0.28850201 0.034972642773104
10197 2.5186165 36.730669 1267.1299 0.28769363 0.30253832 0.000167023078622666
10198 3.15525 58.148074 1414.7043 0.15285503 0.38914738 0.00129451178621404
10199 2.5346408 60.763819 1511.0565 0.12594225 0.35423702 0.00452668400881813
10200 2.4578526 59.1579 1466.2729 0.1235264 0.37749069 0.00759005168172015
10201 2.4038216 57.415224 1324.8227 0.11244645 0.33726029 0.0203221685196213
10202 2.4550856 54.531072 1353.1667 0.12398474 0.31275876 0.0129430523202329
10203 4.0211465 64.975382 1592.3573 0.099479411 0.32378036 0.0953512947082567
10204 4.0309032 70.072133 1398.5501 0.089880204 0.39918464 0.139506793223015
10205 4.2494022 72.799771 1542.7563 0.086176296 0.327987 0.166871576789227
10206 4.3629633 71.078804 1538.1684 0.08585455 0.33666746 0.120834353681315
10207 5.6202249 64.90752 1440.7757 0.09524273 0.34034688 0.0417794075275731
10208 5.6186946 75.542447 1482.7604 0.075693724 0.37046998 0.0992231812187781
10209 9.6115044 129.28608 1880.5497 0.087005687 0.46941062 0.100037573606909
10210 18.048704 107.31739 1747.9951 0.20546245 0.41560794 0.0589973936963046
10211 22.97011 116.2472 1706.9092 0.30949094 0.4318199 0.0389439981412178
10212 18.141067 92.026767 1515.7973 0.23833138 0.38303228 0.0572455299778659
10213 21.898205 100.12735 1606.2198 0.24898474 0.38833329 0.0665309921722544
10214 8.3976104 176.72404 1972.4794 0.032831868 0.49136993 0.255417741212141
10215 5.4997634 59.237867 1398.8791 0.057926784 0.33145212 0.290314834515864
10216 4.9435736 58.02218 1423.8639 0.051432451 0.36004994 0.227795470956144
10217 3.461292 64.771225 1413.9471 0.047477341 0.34000342 0.243490656065421
10218 3.4402382 62.186598 1442.1308 0.052240887 0.33188392 0.178597000214143
10219 2.7071325 57.403038 1405.8587 0.053661976 0.32608913 0.194896211260242
10220 2.8635982 61.070134 1435.5277 0.048139362 0.3491628 0.17132130699535
10221 3.1573876 64.570133 1600.3096 0.041410589 0.38072868 0.122144167727461
10222 2.5398648 49.461851 1305.7191 0.048285863 0.36812701 0.103540886056388
10223 2.4818307 48.354508 1513.9508 0.049372559 0.33029397 0.0999642733673327
10224 2.4299274 53.518023 1333.6613 0.048004677 0.36875884 0.0758832901208722
10225 3.425141 46.206612 1442.6565 0.050695443 0.34273477 0.102494640044488
10226 3.6745492 43.70749 1344.9719 0.05302821 0.37194279 0.0426963739840324
10227 2.2071698 41.172271 1493.0823 0.056580549 0.40292713 0.0477398270187751
10228 1.5870698 38.964452 1364.7003 0.062793397 0.28341852 0.0870692373592415
10229 1.8219741 44.756617 1502.5908 0.065208511 0.35238922 0.0384197414755318
10230 1.9321816 40.277071 1304.0999 0.069453694 0.32550654 0.0692701269744039
10231 1.9016873 49.396744 1538.6193 0.052372186 0.37175221 0.0632849253507142
10232 2.3798951 44.651961 1291.6777 0.056676609 0.33464603 0.126433382505624
10233 1.7973542 52.67227 1378.3089 0.045426482 0.32607022 0.0895221650607474
10234 1.5036394 61.315498 1380.175 0.039043361 0.31197234 0.0962376260890741
10235 1.3027068 10.01137 169.08411 0.2280036 0.37243709 0.0957449379489076
10236 1.2139499 10.354336 414.10766 0.20874191 0.17261247 0.0912653405782334
10237 1.3683948 41.683851 1507.7786 0.05725658 0.35116959 0.0650104986840047
10238 1.2785645 28.868101 1363.5835 0.078158975 0.38918271 0.0438251638697925
10239 1.2032464 33.150284 1518.3474 0.070105223 0.40113822 0.0424906973348299
10240 0.5957001 40.610876 1198.1515 0.054398581 0.34187299 0.0463096099309614
10241 0.59862802 44.538982 1094.7839 0.049755715 0.34937451 0.0305762910961272
10242 1.4593367 28.681708 1292.9814 0.078194842 0.40838579 0.0230599120886088
10243 1.8043415 46.090459 1357.9668 0.051913294 0.38457867 0.0356823996236999
10244 1.8883359 39.648815 1371.6302 0.058688985 0.32801171 0.0378633930594165
10389 2.6423253 41.990608 1145.8144 0.26448532 0.32788009 0.000133389072766654
10390 3.6398254 54.087829 1448.8717 0.1641328 0.34551194 0.00141388103390824
10391 2.9612212 64.364168 1417.1038 0.11719332 0.3444712 0.00694397139050104
10392 2.6350052 59.98378 1282.6952 0.11182914 0.37514385 0.01069379186788
10393 2.5163125 61.435987 1432.8483 0.10718957 0.32641553 0.0124030172592614
10394 2.5282468 58.850141 1239.2466 0.11873869 0.35547884 0.0107918038103287
10395 4.1068094 64.77301 1438.553 0.10070793 0.34938732 0.0647028814814365
10396 3.9042919 60.068683 1319.9578 0.10441485 0.3769541 0.10540143192438
10397 3.9309624 70.615747 1537.9949 0.087675974 0.34847702 0.074769027808883
10398 4.7486422 78.148819 1457.6778 0.077935197 0.40934474 0.16267855030047
10399 4.5510341 76.114718 1517.2505 0.069122734 0.38615152 0.171122371090375
10400 5.3121768 118.85641 1849.5401 0.045998926 0.48135839 0.179743937794614
10401 7.6858622 167.41243 1945.2113 0.045207526 0.49096336 0.135938787261366
10402 17.068027 118.56811 1859.6944 0.19466434 0.42825051 0.059826435715701
10403 21.688555 101.32039 1647.3077 0.28275023 0.38870387 0.0603504917960663
10404 28.174763 111.23125 1724.7717 0.34666737 0.40687115 0.0411677046006408
10405 14.146979 80.849864 1441.8229 0.18658936 0.33694314 0.0758025806158192
10406 8.8569091 152.83888 1904.9158 0.046813859 0.48831727 0.219954783280683
10407 6.4641805 78.040373 1605.1806 0.057282846 0.39112603 0.222853842660975
10408 3.6652605 57.971218 1348.1322 0.065423966 0.35773895 0.145309895515508
10409 2.5889771 62.675367 1405.0419 0.056872965 0.33157629 0.126337698679013
10410 1.5161977 60.498632 1418.9396 0.054486725 0.32434472 0.0759415127259693
10411 2.5217897 49.066228 1318.6845 0.066897552 0.32754484 0.0780026687522458
10412 3.1031669 55.095301 1375.9901 0.059295061 0.34967792 0.101546764336953
10413 1.6935656 54.507162 1578.6994 0.049756238 0.33510259 0.0905379554905443
10414 2.4724937 50.198517 1432.0703 0.050396151 0.32388668 0.123020482546803
10415 2.9255902 49.207427 1449.5146 0.047527938 0.34761519 0.167228949206574
10416 2.4631925 57.362764 1459.1037 0.042238499 0.35356407 0.115315233236733
10417 1.8881421 50.786664 1356.0827 0.046416722 0.34323507 0.0707903305401908
10418 2.284758 51.189551 1340.4134 0.045041992 0.34533494 0.0570325101022011
10419 2.4396267 47.279679 1182.0325 0.050275359 0.36538945 0.10987788969645
10420 3.0828623 41.985333 1470.7627 0.053949108 0.3747433 0.0609935411297818
10421 2.922353 44.610153 1381.6654 0.05616694 0.3601339 0.0368303714227645
10422 2.4235768 51.847231 1536.2398 0.048742993 0.36993039 0.061209153901394
10423 3.2615504 45.311051 1205.0836 0.058658073 0.37911706 0.0643563701782906
10424 4.3887706 54.487329 1392.5199 0.050872349 0.42222991 0.105244403924196
10425 2.0981131 52.688364 1323.5895 0.048043774 0.36444751 0.0898741934921678
10426 2.1039674 48.302179 1227.3692 0.053839648 0.26855598 0.0665939281935067
10427 2.0270992 68.757754 1351.8478 0.033521652 0.32136077 0.0798859908785148
10428 1.4619429 43.84426 1366.1136 0.047739031 0.20423474 0.108024692107028
10429 0.65205747 35.331299 1086.1986 0.056543266 0.34154466 0.0672756844234857
10430 0.45395355 34.914933 1081.868 0.054492057 0.35823904 0.040487884998402
10431 0.54656027 34.655666 1132.5699 0.057626537 0.37599542 0.0406375375480562
10432 0.55404717 31.75936 1018.3739 0.062884456 0.34460841 0.0572161033433944
10433 0.57964317 35.3656 1234.2922 0.060998609 0.27608205 0.0538716094634858
10434 0.53439949 32.907206 1194.162 0.059642807 0.29007406 0.0558986160671425
10435 1.4463041 25.397715 1202.2214 0.082984947 0.30653157 0.045447342729861
10436 1.2868287 30.737235 1345.6832 0.066804715 0.3564877 0.0427458545069985
10437 0.52955365 34.82987 1334.287 0.051879546 0.34466536 0.0472116728035527
10582 3.1024582 57.625527 1490.4053 0.15548455 0.35957853 0.00122955663240531
10583 2.6994943 59.557523 1439.2669 0.12758049 0.31974727 0.00851374300528454
10584 2.6644594 67.011381 1532.7249 0.10916024 0.36361938 0.00975665373067803
10585 2.4980394 63.519601 1464.8734 0.11501142 0.30767734 0.00790410377999402
10586 2.3358124 65.874457 1470.7924 0.10924248 0.33123095 0.010076168037206
10587 4.0134542 61.217757 1468.588 0.10720039 0.31625058 0.0533698874301229
10588 4.0189036 75.783885 1707.3862 0.082694024 0.39508565 0.0770125263027076
10589 3.9604982 66.721376 1370.9549 0.094686047 0.3579938 0.0347823995969212
10590 4.4750285 69.081074 1525.6203 0.090283631 0.35484361 0.101951871910185
10591 6.5751116 69.874418 1465.5679 0.090443913 0.31061183 0.108195524041002
10592 9.0243325 95.198173 1648.0234 0.090366644 0.35389541 0.121287630291099
10593 9.8550458 131.21987 1840.8882 0.084405395 0.46424634 0.102961389331724
10594 6.4907368 104.88867 1735.5217 0.051274694 0.42975972 0.161086986835055
10595 5.7777466 95.389525 1511.8859 0.062846537 0.44374134 0.118890090784543
10596 26.041745 115.98857 1800.0449 0.29219299 0.40918027 0.0557621543876841
10597 14.447396 84.919414 1527.4017 0.16917505 0.33805183 0.0847828199638131
10598 10.161473 128.17812 1881.8767 0.074389024 0.43314119 0.168574105436264
10599 6.305059 77.420708 1542.2358 0.066154254 0.39750745 0.17613480980762
10600 3.5455798 51.298705 1513.4068 0.078519761 0.29632566 0.119101066611318
10601 2.4026726 58.369063 1400.6418 0.059450876 0.3285532 0.0860640832824715
10602 1.0523712 58.093126 1430.5568 0.057623183 0.29657671 0.0614505690532316
10603 1.5023267 49.319545 1299.6131 0.063196014 0.33083008 0.0696075563048305
10604 1.6420642 46.754786 1408.7488 0.066835977 0.30906373 0.0672334263219687
10605 1.0375633 50.428818 1438.8682 0.059160809 0.34432958 0.0742686357048847
10606 2.5586089 50.697647 1564.0127 0.061102506 0.36024415 0.11061847402433
10607 2.9953731 55.274616 1443.7287 0.047674898 0.36208497 0.193469223448921
10608 2.4091504 52.300887 1319.9384 0.04437361 0.38722787 0.12180537295682
10609 2.2301141 52.659125 1489.0739 0.046002528 0.31804567 0.097214628413315
10610 2.3831099 46.952569 1312.5775 0.050902378 0.32695959 0.0769588334283407
10611 1.9987707 53.561992 1317.6895 0.041845109 0.35252584 0.1064611425363
10612 2.0306309 53.029347 1373.2159 0.042799197 0.35963816 0.0939304478231637
10613 2.1570416 54.668181 1531.2197 0.040536317 0.38148147 0.116147982069695
10614 2.0467416 49.310466 1317.0755 0.050481983 0.33692203 0.0996410004518496
10615 2.5638552 45.830775 1313.9826 0.063367077 0.32398927 0.0671028811419105
10616 3.7642428 47.131272 1395.2993 0.058477958 0.34422725 0.0664563343831167
10617 1.7037938 57.234176 1336.5949 0.048960176 0.38208424 0.0795899417599481
10618 1.8663049 54.316658 1147.4995 0.05866617 0.35302913 0.0660555712204233
10619 3.1817968 57.651442 1371.9551 0.051733274 0.32184409 0.0780784308043634
10620 2.4235801 55.349414 1435.4429 0.044639718 0.31166899 0.171035420057953
10621 1.3809194 55.315378 1203.4569 0.038596581 0.27497619 0.0982189814743119
10622 1.3248731 46.521347 1228.7965 0.051207965 0.32429811 0.0999336461063083
10623 1.3461646 53.632713 1418.3058 0.04235361 0.27507725 0.10425755824786
10624 1.1480002 54.190851 1299.1818 0.03874625 0.28473598 0.115580185132558
10625 0.58634033 35.690217 1256.5675 0.058155203 0.31689796 0.0952361384530418
10626 0.5022492 32.208213 1074.0113 0.055235176 0.36960951 0.0772391089665239
10627 0.48592119 48.747702 1318.0296 0.036296283 0.34984322 0.130703889792511
10628 0.4738883 33.311179 1281.9314 0.053530165 0.27775151 0.104494187306398
10629 0.46929713 33.566441 1164.9809 0.048132764 0.31034382 0.0854090152269386
10630 0.45691654 42.12363 1275.021 0.039363015 0.35197259 0.0803363258677985
10631 0.49096798 49.761147 1453.7258 0.034868589 0.35457631 0.116794382237925
10632 1.0830367 58.916474 771.39456 0.02876057 0.28390752 0.105429174359478
10774 4.4716443 57.523298 1316.3985 0.16375799 0.32374542 0.00106674706399173
10775 2.9198106 60.592864 1477.7889 0.13022456 0.29773441 0.00666237146046407
10776 2.6139393 62.361577 1425.0887 0.11653421 0.35200928 0.0102543795315944
10777 2.1781589 62.808685 1547.3726 0.12093549 0.3450552 0.00429622707858228
10778 2.2994169 56.446949 1535.2565 0.1310258 0.33560072 0.00517739418235832
10779 2.925397 56.620091 1325.5301 0.11968957 0.30692272 0.0237395604935287
10780 3.5294034 64.84387 1454.1242 0.089693231 0.32621717 0.0356983854676026
10781 3.9163683 72.644738 1509.6241 0.087540405 0.36028402 0.0581276782349371
10782 3.8224046 70.984009 1468.5554 0.084511051 0.37141729 0.115876853126345
10783 5.8998509 70.103131 1431.875 0.092358459 0.33428048 0.092625229894497
10784 10.010233 81.518651 1528.9685 0.12543634 0.34251574 0.0695381676281918
10785 10.758503 109.17461 1855.4927 0.10224358 0.39423871 0.0789957008853856
