"id" "tau1" "tau2" "tau3" "rf" "rs" "u"
2936 2.0007215 204.92933 1221.1482 0.023957867 0.33790273 1.46103147812646
2937 3.6668859 185.10194 988.11702 0.039105822 0.3158843 1.20160056254733
2938 5.5226661 248.89562 1227.5184 0.050065668 0.30563491 0.724440806032437
2939 5.5244669 254.21714 1220.0599 0.064148396 0.30109849 0.573795602259665
2940 5.5632669 236.41567 1380.0481 0.071258868 0.24898878 0.206818453515749
2941 5.4493654 284.04834 1205.969 0.064624547 0.29788681 0.229957130672461
2942 5.8427652 261.36068 1335.7551 0.057544271 0.28215861 0.186878644637003
2943 5.3910099 224.83242 1244.5851 0.059214753 0.26019436 0.38410655896756
2944 3.8928265 269.1502 1236.9121 0.066297756 0.31420697 0.203068575726995
2945 3.5047248 153.77618 915.94272 0.073172815 0.24674288 0.0663991122645865
2946 2.9502398 121.28213 828.57612 0.065483388 0.2345678 0.0419325400028516
2947 4.5623736 282.74313 1371.463 0.065711459 0.3216946 0.0341289318645178
2948 2.8232005 180.32823 1036.8399 0.052125174 0.33873357 0.136697692429328
2949 2.9606169 209.57461 967.20316 0.053831924 0.37785615 0.185368216619992
2950 4.5868265 236.23787 1380.968 0.051833222 0.3082679 0.443955353319014
2951 4.9440551 224.63798 1213.2193 0.055816749 0.29587325 0.520620331649347
2952 4.8777631 201.55414 1205.6816 0.061457694 0.27090447 0.537641157565018
2953 4.9864848 202.00112 1082.9029 0.060682092 0.28448262 0.590174290782075
2954 5.5988033 255.64661 1308.6533 0.05402935 0.30565212 0.66167127601232
2955 5.5773145 257.77444 1220.9728 0.051274876 0.31907724 0.683221641780654
2956 5.686631 258.86879 1370.3779 0.050898485 0.29929523 0.633798274793299
2957 6.2784939 267.39308 1395.7407 0.051159637 0.30601188 0.485312461348199
2958 6.1896214 264.60737 1425.1286 0.049851738 0.30581678 0.416853564684442
2982 9.4937003 369.54586 1370.8494 0.13563879 0.25972898 0.000580310985264869
2988 8.8509956 324.39597 1308.2711 0.070057146 0.29381921 0.127614205471332
2989 9.1172284 375.4796 1756.3048 0.085722336 0.30272075 0.00421581651266831
2990 7.5282282 196.64133 1957.7932 0.12281746 0.28485969 0.0133418683882211
2991 7.1617787 323.83594 1971.1519 0.10282624 0.33185329 0.0209875916194827
2993 7.9465712 348.34955 1630.8316 0.052142327 0.3531976 0.240594758267899
2994 8.6635525 337.5307 1586.5508 0.05622283 0.34151354 0.469815673188188
2995 8.2965063 316.99734 1527.8252 0.058440453 0.32627289 0.587731904687291
2996 7.7408625 292.71295 1458.1436 0.057109769 0.31532662 0.634965233896876
2997 6.7433133 262.76749 1460.1429 0.064325397 0.28884133 0.458794904662088
2998 5.6834933 204.96351 1080.4359 0.053019127 0.29932386 0.672732831365282
2999 5.3425729 184.73051 974.49858 0.060922057 0.29354969 0.775003244191417
3000 4.8656177 165.35707 856.51173 0.061842247 0.29605467 0.852734924284807
3001 4.3290224 129.49152 801.76997 0.064711749 0.25140418 0.753305478959075
3002 3.9024006 199.36274 1208.1257 0.040389323 0.28239568 0.740728528839936
3018 1.8886202 107.89487 627.46133 0.041349608 0.31462244 1.0740130468129
3019 3.0819107 192.64288 1100.8943 0.11013984 0.23517603 0.717273669145414
3020 1.9488466 341.7346 1366.9636 0.010390312 0.27004288 1.65184618830867
3021 2.3396701 186.25112 1109.6481 0.028957814 0.28635465 1.68305152775655
3022 3.2110463 212.31572 1211.3788 0.062920256 0.28497558 1.20209688663394
3023 2.2673725 192.89533 1337.3661 0.039019523 0.32165478 1.3491428220931
3024 2.8353816 154.92023 1203.4196 0.071531382 0.22912536 0.852845582713458
3025 2.5156512 201.49104 941.03623 0.061840199 0.35520958 1.1631012669145
3026 2.0861976 104.63762 516.67615 0.062201749 0.30171177 1.30114623241543
3027 1.810228 163.49447 1056.618 0.035065254 0.32522123 1.26687019940463
3028 1.8113743 129.07632 510.65501 0.03953528 0.41601785 1.22977570324341
3029 1.8604118 131.61421 667.07573 0.042793586 0.34667232 1.2276023557426
3030 2.0290978 226.2828 1124.713 0.034257977 0.39506039 1.2515623021826
3031 2.1270931 147.28084 788.29766 0.04484825 0.31183376 1.24947714580654
3032 3.0769907 218.97341 1186.9999 0.065882351 0.28731677 0.741898893370814
3033 2.11778 117.85964 567.16467 0.053423821 0.33483842 1.22423904137276
3034 2.1718947 235.90103 1355.655 0.020191924 0.32527066 1.10821567509337
3035 2.4062431 218.25161 1397.2561 0.02190554 0.31368256 0.89524102601262
3036 2.4486288 236.3064 1365.1528 0.022802699 0.34040494 0.916236078689565
3037 3.0744059 242.94066 1335.9224 0.062364141 0.30136244 0.649435302721128
3038 3.4213614 280.4476 1332.6236 0.073720651 0.32576212 0.381691834897611
3039 2.1849947 164.51022 1537.3128 0.033721337 0.13401989 0.167708728300924
3040 2.3829889 199.56366 829.32605 0.036983543 0.38712825 0.0824921457432043
3041 2.1686765 85.573966 505.02743 0.061908233 0.28638817 0.129050732252982
3042 2.1541848 129.22906 551.25116 0.049184078 0.41352645 0.0869488534560156
3043 2.1593203 232.67056 714.31034 0.039258902 0.19164495 0.0578523468239169
3044 2.4356128 159.21901 738.7162 0.043984844 0.34483048 0.103213316330621
3045 3.0282897 104.95364 915.88133 0.070423125 0.18868338 0.0463185543666074
3046 3.0548765 46.046924 543.95859 0.14441147 0.10119925 0.0930680471032502
3047 3.819207 200.32037 1132.1109 0.058873762 0.30349363 0.380858239174735
3048 4.3153179 218.59938 1274.182 0.05757376 0.30453234 0.402301792459841
3053 5.8630612 286.4198 1461.3305 0.050361116 0.30922476 0.463239048611116
3054 5.7871618 275.48853 1291.5889 0.061154198 0.32295361 0.331826915133354
3089 7.1874487 303.4936 1333.8821 0.065611906 0.30974159 0.0852549645960279
3090 7.6940789 276.25549 1373.8744 0.070780416 0.27943679 0.348498980607959
3091 7.302302 325.90414 1506.2449 0.049306362 0.34506523 0.550766985902291
3092 7.0193719 272.38908 1429.8418 0.055781863 0.30512759 0.569188080539404
3093 6.3292101 256.04932 1357.5367 0.056331281 0.30484286 0.457703461072577
3094 5.4192786 282.07706 1472.407 0.037928834 0.30911095 0.598299602799473
3095 5.2289713 220.54822 1217.945 0.04881673 0.28582826 0.648689760559684
3096 4.7985872 231.10689 1345.5597 0.046683145 0.28335603 0.733248894948905
3097 4.4707624 254.97193 1242.518 0.044073644 0.33464275 0.895345843398831
3115 2.211742 131.00462 1511.5791 0.037468095 0.21935877 1.65588281360928
3116 3.0355085 223.36143 1016.7035 0.097200379 0.28373269 0.816807762339909
3117 2.4141444 294.73284 1389.9652 0.033318957 0.43054794 1.50828688147652
3118 3.0471778 169.05721 1366.51 0.12778201 0.21323526 0.100346248864839
3119 1.2170603 25.200766 505.23126 0.099245849 0.079791099 0.210075713181741
3120 1.02396 199.99636 914.36111 0.0098760337 0.32491822 0.0661997378101186
3121 2.9364956 25.788072 1080.0816 0.29780416 0.039263766 0.372623472747302
3122 2.5925328 139.42411 997.21194 0.079192731 0.24187724 0.886567607600924
3123 1.9575179 126.08116 690.74528 0.04886785 0.31158475 1.07507381216584
3124 1.7775182 85.039708 590.85977 0.051139406 0.25356915 1.12106989198538
3125 1.8471268 108.60684 535.95187 0.04909674 0.33597745 1.14020305461147
3126 1.9885894 117.46765 607.9223 0.050982108 0.32345852 1.16376574058949
3127 2.0050279 150.15151 681.4814 0.040694672 0.37527747 1.17610998454438
3128 2.0846328 207.47616 1017.5276 0.036464166 0.35991372 1.15052246106363
3129 1.6991651 249.45288 1391.3921 0.021912989 0.34846321 1.09677181355048
3130 1.6853891 226.16877 1349.656 0.017819844 0.33388683 1.09485574206224
3131 1.7831303 203.46407 1315.3079 0.019113875 0.2841175 1.03163439116772
3132 2.3698759 203.95367 1304.094 0.037746732 0.3002722 0.926090971812339
3133 3.130745 182.72355 1117.2605 0.06592425 0.24111442 0.531370991245954
3134 1.7917668 33.824777 623.30049 0.095355742 0.087094105 0.359159110182847
3135 2.0252849 132.67265 629.79778 0.037485168 0.35313771 0.270955860384272
3136 3.7865142 281.71654 1508.6691 0.08629613 0.31187051 0.209421653476322
3137 2.0980236 131.47484 596.31075 0.045534702 0.35099844 0.136850559434665
3138 2.2508788 150.34498 547.42323 0.048665224 0.44962736 0.105156013078102
3139 2.3284314 113.45556 581.78947 0.06290757 0.32414716 0.14812372695988
3140 2.7863766 93.764386 589.5545 0.092369276 0.22544068 0.296061286078313
3141 3.0396768 91.57114 586.32159 0.090357203 0.21002789 0.37675415415692
3178 8.1433605 326.8773 1170.9296 0.070990221 0.26513295 0.0459884362324833
3179 9.3724683 319.8647 1416.6856 0.05884598 0.2924898 0.235419277932771
3181 7.9669475 309.30319 1389.6934 0.066821232 0.29544188 0.149110574221279
3188 6.4666212 243.60971 1406.4461 0.060764657 0.28410442 0.442182990097113
3189 6.1933817 264.93513 1286.6344 0.049866013 0.33020112 0.494239199509181
3190 5.6642788 206.48266 1090.5942 0.054482507 0.2965845 0.557026878365995
3191 5.4717362 183.49606 1074.4505 0.0598517 0.26647494 0.571181564024812
3192 4.8184795 207.52356 1335.6237 0.049108908 0.25547316 0.632582595524749
3213 2.6407992 278.73334 1219.4687 0.072863818 0.36908529 1.09608457283313
3214 2.9364822 273.21808 1152.151 0.073567936 0.3488771 1.24879128243982
3215 2.2578398 324.10672 764.11127 0.0090947608 0.16548602 0.040876578408877
3216 1.3245266 281.307 765.73337 0.0078028036 0.14072672 0.0705746815558797
3217 2.8313266 145.91496 1079.0746 0.080176083 0.2275213 0.214193843805171
3218 2.7665095 102.93164 1075.1472 0.098344899 0.16595104 0.544382851815108
3219 2.4209558 185.69567 783.02846 0.058849835 0.38010202 0.839824434818256
3220 1.9818779 122.0728 594.95966 0.054715514 0.33864961 0.999417761503321
3221 1.9703832 111.27963 581.40682 0.046589178 0.32387186 1.06728405654961
3222 2.0196407 113.76736 583.30526 0.053124107 0.31855819 1.07197585290102
3223 2.1030841 162.39125 908.26607 0.045402701 0.3289695 1.08136210637722
3224 1.8234314 163.10591 950.50474 0.032693616 0.33261725 1.01657558119169
3225 1.604172 203.30317 1232.1046 0.026106353 0.35299674 1.01864389492768
3226 1.5613523 117.05592 671.95796 0.033037401 0.29886193 1.03884942971119
3227 1.5957947 236.25616 1223.0993 0.018099459 0.34948196 1.16820859395015
3228 1.6256845 195.59586 1412.0591 0.022722233 0.32536136 1.00901669150196
3229 1.8500104 158.85088 1148.3125 0.032330961 0.31012041 0.824537514233219
3230 2.2267304 120.42327 543.34089 0.054633756 0.34391212 0.778684192207881
3231 2.9571497 211.96832 875.88804 0.073566418 0.35153996 0.731261705795014
3232 3.6151807 260.03215 1298.0539 0.082791742 0.29715859 0.742423646418496
3233 2.4988349 94.615597 505.34246 0.062027273 0.28587539 0.571879609453029
3234 2.7724383 92.304346 572.19494 0.082565923 0.24009487 0.605281314859891
3235 3.0127676 183.83204 861.74053 0.079354245 0.35905445 0.381119573806679
3236 3.3327211 128.75233 655.08138 0.086325482 0.29198199 0.670767453596795
3275 8.9246298 350.85147 1438.9081 0.074701568 0.30307205 0.061047025812898
3276 8.7426037 295.17639 1498.4998 0.051548945 0.31542307 0.287887264677598
3277 9.0674244 215.35029 1538.6842 0.067711204 0.23348609 0.310478475687619
3278 7.8282683 265.78302 1630.589 0.063353868 0.30280336 0.145556326729698
3279 7.6218741 325.56937 1616.2662 0.049771046 0.32462158 0.251065411678447
3287 5.5136045 208.25054 1035.1583 0.053128143 0.31432163 0.571235725923088
3288 5.0327488 234.99389 1373.1357 0.047410733 0.28131397 0.577564703052743
3310 3.0285017 200.9065 974.52988 0.095389816 0.27354024 1.03556473798035
3311 3.1711709 256.21582 1259.1506 0.084248037 0.30731526 1.02294291241292
3312 2.9486174 219.06356 1406.5016 0.10493368 0.28205287 0.452115430461613
3313 1.2675746 198.81048 647.74649 0.01013203 0.089228915 0.109685944988589
3314 2.7309093 198.66889 1016.7698 0.069681095 0.32703268 0.220069278770418
3315 2.9748945 202.22471 1308.8408 0.076525563 0.28976556 0.660998209471361
3316 2.3957744 176.00916 1071.7671 0.055637219 0.31156068 0.887725633890442
3317 2.2210092 133.38236 600.10716 0.053462341 0.35504826 0.964528257278162
3318 2.2365737 152.70436 744.06212 0.049298204 0.34871131 0.975184199237598
3319 2.2360971 169.18598 876.43455 0.046525713 0.33795099 0.968295125017853
3320 1.8361561 192.6837 1130.8464 0.030521261 0.3346345 0.915929178894532
3321 1.6006833 190.15007 1132.8553 0.01984324 0.34930422 0.962374875583288
3322 1.6429381 178.61922 1133.2852 0.022483537 0.32208293 0.92837770295323
3323 1.6212957 219.17536 1028.6192 0.016474591 0.38792969 1.07619514213388
3324 1.664212 177.37177 1056.212 0.021598067 0.31662753 1.04753355189028
3325 1.9114883 214.00465 1114.0026 0.021934862 0.35530665 1.12051890467573
3326 2.6368764 197.09879 1263.2032 0.033373931 0.30125932 1.27974588966805
3327 2.7306794 209.93708 1241.8869 0.035398651 0.34127455 1.44524113415688
3328 2.8195861 163.24631 858.4588 0.043255577 0.34040444 1.43602601914073
3329 2.7090415 125.79486 554.69961 0.056582842 0.35304389 1.01287483283306
3330 2.8804769 143.33151 636.97696 0.056640093 0.35666144 0.789886452335849
3331 3.1493891 129.57772 779.97487 0.047764199 0.27776846 0.83879954079126
3371 12.233862 139.65555 1998.897 0.16919054 0.35949037 0.000129837263656121
3372 13.164839 48.917044 1602.5989 0.38608901 0.45390793 0.00114879820755104
3373 10.245003 153.22096 1919.6734 0.12975091 0.47330671 0.00358889850689655
3374 10.986077 207.95956 1993.6692 0.16785925 0.37380705 0.000251234831016785
3375 11.521943 69.803741 1977.1742 0.26149128 0.47846896 0.000598014752199341
3376 7.8506483 381.09089 1084.1167 0.064334351 0.33121898 0.0848124467426298
3377 6.5642216 266.67773 1289.5898 0.066606908 0.27630988 0.0603575041220237
3408 2.2279738 200.42073 1352.943 0.026855694 0.35034187 1.64075823884655
3409 2.9671949 230.26732 1301.9076 0.076955556 0.2937034 0.986170318584486
3410 1.2682704 341.10603 936.17651 0.0059359448 0.23362316 0.119821761053001
3411 2.9920542 233.50605 1277.065 0.068759589 0.31364236 0.592019780940069
3412 2.1421802 136.07846 803.53781 0.04098772 0.28169725 0.822461600996009
3413 1.9981371 140.7174 724.83959 0.035033794 0.33288615 0.838281132790311
3414 1.9404775 150.42229 600.76261 0.038382697 0.41887226 0.780523740284202
3415 1.7285418 102.17529 551.24262 0.045394042 0.31343523 0.627027331524267
3416 1.6613365 141.14051 886.28395 0.02991034 0.31457089 0.639127198038432
3417 1.8325058 126.79024 619.52546 0.039559629 0.35009988 0.598565379889834
3418 1.6786701 120.50333 673.03013 0.037054827 0.33734755 0.645669596951744
3419 1.6974511 178.33928 1056.7963 0.024959304 0.32267306 0.839828558554973
3420 1.80996 170.14251 847.8175 0.024843871 0.37736928 0.875477843761234
3421 2.3036369 172.23393 1086.7724 0.030335713 0.28862238 1.15923004088017
3422 2.6259215 232.96998 1127.9314 0.032465536 0.38813946 1.44699447272845
3423 2.7342751 289.32853 1485.7642 0.027767001 0.40759191 1.39489485557679
3424 2.7130353 320.08561 1517.3694 0.028078647 0.44769632 1.21154860814123
3472 12.65976 57.616859 1982.1126 0.31694443 0.48385651 0.000759370262717648
3473 6.5822421 285.14055 1357.9207 0.05516208 0.29147841 0.0789885909043438
3505 2.2661544 321.06367 1840.395 0.021250415 0.49369193 1.27209333393986
3506 2.2917982 172.82339 755.44504 0.047543714 0.38092434 0.995493773262458
3507 2.8922474 202.84451 971.25766 0.062812918 0.33178786 0.766220146081047
3508 2.0984846 191.53773 1060.5863 0.02748095 0.29928456 0.784740642339937
3509 1.7247956 182.00985 927.75842 0.021709311 0.32250478 0.683151294296667
3510 2.0701228 298.84059 1317.6436 0.017396952 0.34070371 0.593677177441994
3511 2.6806228 259.22167 1305.4222 0.035632253 0.3443529 0.503668654910384
3512 2.5951076 196.96613 918.03594 0.043796343 0.35206956 0.464154745341444
3513 1.7577008 102.86272 502.18177 0.046159274 0.33088169 0.392566384997531
3514 2.1546194 134.73612 626.783 0.049407794 0.35533138 0.535050590199487
3515 2.2769954 224.10104 1263.4181 0.026082287 0.32871749 0.808319372299977
3516 2.7550139 101.92772 515.42796 0.058969232 0.30159027 1.08745991763446
3517 2.4022411 134.98865 546.50106 0.051659168 0.39483983 0.919800184858319
3602 1.6220978 117.38193 501.60278 0.033026956 0.40686935 0.751018655592149
3603 1.9489383 130.71927 606.16207 0.039180913 0.3712175 0.746143898651598
3604 2.0654376 230.57813 1426.1031 0.027125559 0.31330667 0.590569437448852
3605 1.5466097 112.90886 518.06732 0.03512372 0.36495455 0.319548399347269
3606 3.1036243 259.25158 1314.3064 0.058322636 0.32048602 0.245476843707502
3607 1.8583754 140.7801 687.68814 0.03735842 0.31224359 0.189027967384457
3608 3.4053936 205.59209 1087.7976 0.08584924 0.29637483 0.132268227041345
3609 3.308685 224.21782 1162.995 0.082672664 0.3103074 0.171303005160529
3610 2.7711004 159.26978 868.41411 0.05963512 0.29931255 0.448213137073503
3611 2.378268 280.09878 1394.8025 0.027904073 0.36992919 0.568756936284318
3612 2.7091961 257.44252 987.12027 0.068616533 0.40408289 0.50709857731429
3613 2.0600384 80.702929 501.67371 0.065677125 0.25741467 0.264092015818401
3698 1.9398111 113.21687 500.20366 0.036198385 0.38930251 0.926382082451931
3699 1.4775117 95.98606 503.22164 0.033664002 0.35108148 0.625873160928701
3700 1.8664331 90.593829 509.76133 0.064586273 0.26349491 0.37793515052249
3701 3.5764158 237.36673 1236.5881 0.078015825 0.26122203 0.087424613574207
3702 3.2377314 189.90805 931.79545 0.084221751 0.31477875 0.0873268898402496
3703 3.5841499 55.534973 1115.2236 0.22943139 0.17846913 0.0185394254866804
3704 3.3324216 245.42036 1511.4693 0.14031454 0.2682751 0.140429061411357
3705 3.4732845 192.08863 1285.2407 0.10342377 0.25997405 0.099413102893444
3706 3.4074794 242.09378 1569.0775 0.11574214 0.27005256 0.072583292340405
3707 3.2961455 172.87099 767.88294 0.11546453 0.21703293 0.144920268913201
3795 2.0950797 113.55383 507.81581 0.033420972 0.39531371 1.01146526457176
3796 2.2327608 110.39409 512.42267 0.049998095 0.35552712 0.927316812625251
3797 2.9980095 173.73983 797.69464 0.11051257 0.2519629 0.661903056725261
3798 1.9167367 237.68556 1298.8335 0.026192422 0.35707064 0.110027410670178
4046 7.6112974 281.66434 1800.2897 0.061389771 0.30298693 0.151187118040743
4047 6.4676613 306.65798 1597.801 0.054012287 0.31832948 0.261098289559063
4142 7.4623403 109.75064 1903.8107 0.16239426 0.25168421 0.0235974599138362
4143 5.5849365 204.68506 1796.2125 0.095226816 0.20623601 0.0391127816772768
4168 4.2422199 119.09517 1565.7163 0.10541113 0.18620268 0.00337668878235843
4169 3.4904307 149.1762 1499.5988 0.10233908 0.20310889 0.0131019295030846
4170 2.1627922 273.84517 1661.3708 0.044040208 0.39555185 0.129964358921634
4238 6.7757155 119.12881 1867.9322 0.14203258 0.16987786 0.0594325486952346
4262 4.4328627 148.19728 1210.3362 0.037187476 0.19872574 0.000134977095352414
4264 3.9552571 235.49782 1261.9851 0.033797126 0.2646781 0.00345720148760439
4265 3.3671653 43.674338 1069.4341 0.16683497 0.14204597 0.00768174288466329
4266 3.0285375 205.562 1125.7512 0.05436219 0.29627579 0.31772520717542
4267 1.9219746 206.84187 1165.0394 0.026488134 0.35632325 0.889269093062606
4334 6.762287 202.17768 1149.5924 0.072725099 0.23413378 0.148231528741118
4339 4.9542288 225.52805 1299.2217 0.051750909 0.27933467 0.592260261978376
4340 4.7429569 182.7724 917.70626 0.055534083 0.3118963 0.677114003646111
4341 4.6648271 165.19833 914.02934 0.060543792 0.2802417 0.727385608555932
4342 4.2485538 209.94197 885.92447 0.038461663 0.35740482 0.678719145887287
4353 3.0370367 130.15792 1039.6646 0.046969948 0.22363062 0.00700642657849756
4354 4.3832861 252.28102 1353.6738 0.036428227 0.30561622 0.000116311638731629
4355 5.5557388 224.04926 1186.6283 0.044238528 0.25674239 7.94030729995463e-05
4359 4.196503 266.49319 1510.902 0.026264547 0.29596195 0.00174974747240752
4360 4.1132295 172.2128 1207.3645 0.040847583 0.27149199 0.00472430770491371
4361 3.2407162 74.298586 975.13363 0.11809962 0.19723429 0.0212650096363976
4362 1.9785217 264.42976 1414.4173 0.018646953 0.35394048 0.661241435602538
4363 1.5972368 220.11385 1380.3953 0.017446031 0.35258289 1.05186918898447
4364 1.8224309 201.89668 1205.1011 0.022022597 0.36079951 1.63624438604232
4365 1.9128084 171.80653 1129.5335 0.027061252 0.3229718 1.91408126783883
4366 1.883337 112.40215 505.30839 0.037178837 0.36512159 1.84475365871848
4434 5.2730772 197.50585 1071.4602 0.062948835 0.28881469 0.577820837959638
4435 5.1339623 199.17734 1145.3016 0.05801136 0.27309327 0.715167496995986
4436 5.0226456 160.39597 931.28606 0.068416631 0.26546783 0.805138031620103
4437 4.7447676 157.60506 854.88412 0.061908352 0.28590542 0.824421183203644
4438 4.3775989 196.32758 1170.6186 0.040324443 0.27749099 0.785604414936113
4441 3.8294697 115.26439 666.5247 0.064894547 0.25846262 0.867126630584135
4442 4.4243761 198.84246 1288.2568 0.047119214 0.25969405 1.07892767522406
4443 4.0251936 240.72057 1374.2045 0.036517202 0.31344337 0.953461439294779
4444 3.4674406 133.92502 625.07026 0.048855703 0.35183626 0.347911590190795
4445 3.627145 173.78383 1068.3027 0.08750289 0.26919107 0.235256936475877
4446 2.3584597 146.48195 562.34109 0.054036681 0.43343505 0.0609067308815926
4447 3.2372696 97.25853 725.47013 0.092224097 0.19689053 0.0701559735355354
4448 4.0826393 258.15012 1339.3926 0.053912518 0.3099569 0.0115446624004952
4449 6.0862416 297.03044 1755.4185 0.037291298 0.2749507 0.00121995956459489
4450 5.4506436 269.75255 1323.4755 0.037803135 0.29063628 8.45812609578579e-05
4455 4.5605108 191.5869 1323.4024 0.026942376 0.24061139 0.000643124274155999
4456 3.9813517 210.81743 1325.2113 0.045073786 0.24382345 0.00544745580981036
4457 3.1280775 121.6501 1227.051 0.11375523 0.20243691 0.05439213050977
4458 2.8031649 197.16194 1101.4716 0.037573277 0.289616 0.34143113832338
4459 1.653634 204.58263 1217.5522 0.019209217 0.33440269 1.07149192290911
4460 1.6840144 237.4623 1468.8051 0.016400629 0.35094472 1.48687170798182
4461 1.972643 209.8519 1263.3619 0.021792894 0.36062009 1.96226302265779
4462 1.9079496 134.92019 500.49419 0.031483361 0.43667687 1.98506794208162
4529 5.7736458 259.35909 1307.9632 0.056961417 0.3081102 0.679842795959408
4530 5.9356867 203.58263 1145.0904 0.060310278 0.27524843 0.728079412068128
4531 5.6823979 219.97158 1309.0577 0.057063427 0.26367854 0.804809227082242
4532 5.1038725 266.73879 1414.2535 0.044820132 0.30541563 0.86553738621855
4533 4.8584124 243.98605 1143.9891 0.046114294 0.33686431 0.904464445826894
4534 4.5264128 181.941 903.48622 0.048450158 0.31868828 0.849509462472728
4535 4.2774064 229.13124 1284.583 0.041978071 0.30229595 0.862602839364929
4536 3.8344124 186.52146 970.32174 0.043365665 0.31416988 0.688506056999977
4537 3.6811067 177.36716 1148.0316 0.048097825 0.26704598 0.771829154981307
4538 4.6206017 204.30973 1105.7241 0.048874812 0.30029707 1.01392692967505
4539 4.5466332 204.51375 1215.9612 0.050141539 0.28247757 1.00449112390121
4540 3.7345394 99.248036 636.0194 0.083613014 0.2240393 0.556703179900893
4541 2.7593932 136.49099 579.68262 0.064918967 0.37654889 0.179448795121781
4542 3.7245447 154.52771 796.71779 0.097656991 0.42377613 0.0475554556058116
4543 3.6890739 186.6987 1004.9344 0.064523815 0.2939253 0.0267662436810908
4544 6.9706911 280.41505 1418.0713 0.045354809 0.34782766 0.000573854091324037
4545 6.0066228 284.74139 1620.0602 0.035459542 0.30604489 0.000218226717695525
4551 4.5721099 115.64712 994.35029 0.060205725 0.20155092 0.000593924783644729
4552 4.1425832 187.44443 1359.6198 0.044964691 0.20283714 0.00476352295115533
4553 2.7770119 59.627285 1299.1458 0.15497918 0.086994519 0.0277583165628484
4554 3.2801517 150.72958 911.70594 0.068939492 0.26411274 0.21459369460659
4555 2.6259407 205.60304 975.89142 0.043830072 0.34982647 0.787928141956862
4556 1.6114607 205.26441 1286.9433 0.017601495 0.33056631 1.44133810255602
4557 1.9500582 224.22599 1352.7261 0.020879508 0.35352164 1.8702495948971
4558 2.0118259 251.81169 1352.3694 0.019089505 0.4540818 1.70572405523074
4626 5.5491319 232.7477 1330.3907 0.056474044 0.27822204 0.641039080261443
4627 5.3275231 249.49041 1266.5197 0.046246586 0.31434711 0.866531047217255
4628 4.9247331 180.5001 972.42292 0.063000194 0.28678055 0.765389273010712
4629 4.7420522 167.5592 921.68931 0.062595327 0.28404 0.844783869034346
4630 4.4634934 252.87776 1346.3425 0.043738508 0.31096791 0.984015300753892
4631 4.1755206 185.20877 1076.931 0.050611421 0.2816183 0.919188760108254
4632 3.9302852 251.87493 1280.6697 0.041441717 0.33401041 0.947313945286506
4633 3.723254 164.93506 897.13614 0.049630873 0.30015667 1.00988534642391
4634 4.5721282 227.35582 1216.0118 0.045795935 0.31288378 0.991728213486865
4635 3.8690179 126.55392 692.62074 0.090234062 0.26195662 0.632366575482344
4636 5.3082383 297.59574 1623.2071 0.10749712 0.32138458 0.0514114427734923
4637 2.7616173 149.54088 732.20257 0.071380056 0.307044 0.0427035840770975
4638 3.7611725 198.34926 1048.441 0.082640228 0.28466483 0.0488201339637304
4639 4.5365336 149.03443 1410.0768 0.046110475 0.16529045 0.00179088586753735
4640 6.4439996 303.12526 1380.7128 0.039101427 0.30696801 0.000112833882369451
4641 6.3759435 296.84503 1384.2614 0.036652958 0.29137465 0.000207465576502827
4642 5.6956098 233.3084 1257.305 0.044686739 0.26020965 0.000603966653537547
4647 4.562836 311.92016 1538.9569 0.028409076 0.33377217 0.000735628085428833
4648 4.1506578 233.24414 1349.3644 0.033689521 0.27906685 0.00218788092525478
4649 2.8497971 44.336971 1219.4945 0.15812324 0.072668158 0.0204478764353557
4650 3.2294506 167.90089 847.12412 0.060370918 0.29729539 0.234729901716953
4651 2.3929563 189.44367 1087.8663 0.039045898 0.30522655 0.873066534982697
4652 1.5981663 220.21101 1405.4058 0.014461014 0.32122802 1.49947391294931
4653 1.8882627 245.2336 1540.4497 0.015924556 0.33770352 1.90686422154339
4654 1.930286 214.01724 1330.1462 0.022349553 0.33057171 1.85365290247805
4719 6.3550619 259.81188 1212.1261 0.057699604 0.31035705 0.441470861603054
4720 5.9763089 226.44081 1156.8669 0.049955555 0.31566275 0.487022049312271
4721 5.8808341 199.0812 1005.3278 0.049788866 0.31521566 0.555249870176412
4724 4.830255 221.20119 1330.1768 0.048834617 0.28189644 0.738093273992923
4725 4.5941503 227.58228 1290.7422 0.041188139 0.29102275 0.952337709043381
4726 4.3211601 249.35366 1183.5614 0.045206457 0.34230653 0.909160172146949
4727 4.245362 199.35998 1185.3488 0.050858608 0.2793659 1.00147673454714
4728 4.2853395 262.05599 1433.377 0.040806096 0.3220472 1.0264812086734
4729 4.6544158 215.6254 1101.2029 0.048425877 0.3132764 1.08908415791652
4730 3.5744552 203.14925 1025.955 0.065632662 0.33341557 0.478495652843809
4731 3.8940467 282.72383 1542.6093 0.077329614 0.32118092 0.142790075528991
4733 4.1757569 159.43694 1100.4941 0.11196579 0.43417877 0.0605573770724258
4734 3.1440505 169.54133 860.96486 0.062184598 0.33427175 0.0189043735959149
4735 6.1920818 243.86758 1254.7679 0.05387162 0.26823865 0.00164988132819274
4736 6.0064379 231.76618 1181.4377 0.041239884 0.28829523 0.000235611517295115
4737 6.0544836 281.56795 1370.6953 0.034229529 0.28655201 0.000622246080428933
