"id" "tau1" "tau2" "tau3" "rf" "rs" "u"
17364 1.0569607 344.39587 1167.9354 0.037388908 0.13525104 2.35604412378543
17365 1.0797441 321.70242 1090.4944 0.038686436 0.12950282 2.35315759135116
17366 1.1015198 356.96742 1188.176 0.037935034 0.13646314 2.33413000044249
17367 1.1304941 269.10362 1080.4682 0.044241628 0.10549776 2.29374538937457
17368 1.1793321 361.9599 1013.795 0.039812372 0.1433474 2.29280609698451
17369 1.2339642 310.07323 1053.3856 0.042014644 0.1165979 2.22324085461459
17370 1.271909 314.27435 1016.0135 0.042223649 0.11831427 2.24058525226636
17371 1.3337013 333.77818 1268.2332 0.04268477 0.11067284 2.26138970595898
17372 1.4091144 386.30037 1269.6709 0.040840281 0.12549657 2.28759848866499
17373 1.3603021 391.65704 1083.5345 0.04097587 0.14285111 2.09258497956007
17374 1.3437728 346.30354 968.86872 0.041146653 0.13637781 2.19772925857859
17375 1.2594807 24.953784 501.83919 0.29649169 0.014450544 1.75027435062822
17376 1.3211042 25.261729 502.85053 0.30298207 0.017628482 1.2824444195276
17377 1.296758 24.940617 504.03226 0.30387506 0.017109931 1.41886526272459
17378 1.4114888 24.361439 505.01446 0.30661205 0.016905219 1.40775399439539
17379 1.4908651 26.009203 554.08991 0.31654418 0.017312251 0.648349734872711
17380 1.5013188 27.835169 529.188 0.30523156 0.018487032 0.638398137526557
17381 1.4060938 140.56744 510.42898 0.12451631 0.098972092 1.04805776330414
17382 1.6529599 33.630927 1014.5918 0.30772682 0.016448095 0.688051384553247
17383 1.3239325 29.261113 511.56814 0.28239522 0.020294275 1.33994375166066
17384 1.33627 24.633034 502.61421 0.32336465 0.016962715 1.23591041941084
17385 1.7268723 192.62107 513.40522 0.13332588 0.12079761 0.816402960973845
17386 1.7737836 143.07501 509.35756 0.15505817 0.089215758 0.969042824995369
17387 1.8890142 171.46499 510.10953 0.14530453 0.10220357 0.909337409610262
17388 1.6166048 347.93997 1046.7045 0.11356875 0.2003002 1.386383738847
17389 1.7392723 325.95129 963.63447 0.12238546 0.17560605 1.18430943666123
17390 1.8944264 342.34599 726.73635 0.12048614 0.17439272 1.09970435353081
17391 2.0057347 396.11048 1125.1341 0.12176889 0.18392131 1.07864454518075
17392 2.2097086 239.0638 526.64031 0.14369596 0.1319512 1.05125414602402
17393 2.3310222 394.86127 1045.0419 0.12581706 0.17521147 1.21264204473002
17394 2.3853958 366.36275 1085.2246 0.10952985 0.13395893 1.51864815022737
17395 2.6949706 376.77924 1135.6555 0.11012374 0.13183928 1.59007826057217
17406 4.898102 405.75691 1226.1135 0.092889023 0.083196728 1.2128055730708
17407 4.0402896 388.08094 1139.2234 0.075821247 0.086167464 1.02128865715962
17447 49.787639 599.94886 1281.7002 0.31988041 0.029686341 7.78036519359137e-05
17472 9.1569249 409.04171 1166.9067 0.17709984 0.067524239 0.215391303481381
17473 8.4481844 387.92365 1208.0283 0.15935778 0.070708961 0.241940759945277
17474 8.3531249 377.02418 1159.7099 0.15497084 0.07293084 0.266794403971336
17475 7.4610003 419.47346 1241.2282 0.12653445 0.077140807 0.403956354299744
17476 7.0418701 444.33843 1119.7434 0.10551023 0.086163659 0.494491614685772
17477 7.0420416 440.15749 1171.3799 0.10814971 0.085812585 0.427847279595615
17478 6.3911096 386.21781 1179.1183 0.10466543 0.076030467 0.537235621290316
17515 1.3074789 399.91748 1178.9258 0.041008203 0.15017129 2.52451299886939
17516 1.278727 332.11722 1253.3917 0.043529929 0.12185435 2.4736257451985
17517 1.2663373 410.57443 1212.814 0.039405736 0.15171251 2.45825403728401
17518 1.2637537 358.96108 1044.4111 0.041825921 0.1394426 2.44398808697075
17519 1.2894426 321.16911 1235.9386 0.045153072 0.11406908 2.38522858118006
17520 1.2584033 345.36941 1015.7453 0.042782797 0.13505677 2.39981629733003
17521 1.1565878 370.45415 1113.9166 0.039205089 0.14347163 2.41028699060883
17522 1.0842552 359.27279 1128.3831 0.038115624 0.14159917 2.36899691268551
17523 1.0620643 358.45821 1060.31 0.037310139 0.1464342 2.36879195306731
17524 1.0689532 358.94852 1108.8445 0.037229035 0.14312779 2.35564699621369
17525 1.086175 369.29654 1127.9895 0.036967959 0.14538683 2.35061302439917
17526 1.1228352 354.60352 1068.1686 0.03872569 0.14106074 2.33012463548856
17527 1.161519 334.93825 1128.6605 0.040366585 0.12741863 2.30707577006578
17528 1.1965649 386.33055 1139.0183 0.038447013 0.14449281 2.3079405437017
17529 1.2402144 414.42675 1132.8182 0.036569717 0.15040666 2.22041281661318
17530 1.2951355 331.61107 1192.2777 0.040958549 0.11490918 2.24202187243904
17531 1.3435375 342.40308 1197.2303 0.042363053 0.1164958 2.25549161611626
17532 1.3984231 336.0717 1146.0448 0.044014737 0.11537832 2.25857457749883
17533 1.3414897 381.84199 1117.6311 0.042001747 0.13587299 2.01006973632264
17534 1.4060603 349.90367 1195.7353 0.048663226 0.11757124 2.25337490034416
17535 1.464284 30.118798 511.4415 0.30470166 0.019718775 1.54146429941651
17536 1.28123 23.851402 501.75865 0.31243971 0.017239747 1.13245630810742
17537 1.327763 25.552801 509.74239 0.30128807 0.018570065 0.987563857614385
17538 1.3039276 25.49954 526.38732 0.30684726 0.01868346 0.770834395397631
17539 1.3022126 24.035319 503.77525 0.31442938 0.017528371 1.1687415943693
17540 1.3709662 354.47836 895.56298 0.054917087 0.15183672 2.0400339491728
17541 1.2925452 154.08996 502.09543 0.11710257 0.10713607 1.24948937578244
17542 1.3142921 26.816227 527.543 0.29704696 0.020078447 1.28458839875002
17543 1.2623241 307.24191 541.60495 0.062979416 0.18194739 1.79632918794269
17544 1.5351294 29.575424 528.68808 0.31783857 0.018219489 1.20931576605655
17545 1.5970862 261.34548 519.77994 0.12023845 0.17725542 1.17899063275365
17546 1.3939254 156.58493 592.97243 0.12905029 0.11450909 1.67230722449794
17547 1.4744241 179.65435 760.98205 0.12515478 0.11611062 1.76374074879642
17548 1.5613733 382.36818 1005.4153 0.096470871 0.20039549 1.9544616222808
17549 1.6487365 367.6015 1112.9761 0.094497789 0.17074648 1.73666082671215
17550 1.8128239 334.23261 722.67584 0.11906376 0.1862449 1.55795135001857
17551 1.9823753 345.97875 626.76033 0.11668071 0.1916646 1.42771372493897
17552 2.2142161 371.61864 677.30428 0.12851811 0.20239375 1.31509473545697
17553 2.2909357 436.12417 1137.3125 0.11858026 0.188848 1.54768708019402
17554 2.3903401 343.21808 825.07842 0.10662631 0.14130411 1.83912425566705
17607 49.91726 599.97101 1439.307 0.32251643 0.027679486 7.78086166800971e-05
17633 8.4988297 397.81598 1264.9043 0.1576069 0.069724038 0.235128022491177
17634 8.1121296 383.73034 1142.7116 0.14971146 0.074429577 0.275682906869282
17635 7.5075503 420.04286 1196.5124 0.12538407 0.07941533 0.41216456916356
17636 7.1068497 360.5652 1023.3072 0.12484433 0.07383505 0.494430300046099
17637 7.0176169 442.03302 1125.577 0.10630864 0.088322917 0.435119879350547
17638 6.0734149 419.07485 1213.5999 0.11207902 0.081013048 0.586273971546266
17675 1.3765058 152.32322 515.41446 0.082087933 0.087825582 2.30065895887979
17676 1.2387327 387.16758 1270.4772 0.039087858 0.1436651 2.56516229088259
17677 1.2430865 405.86477 1197.9204 0.038862961 0.15142902 2.53590277640869
17678 1.2892599 381.05029 1291.6201 0.041057386 0.13432636 2.50346420674534
17679 1.3054719 378.08228 1222.3303 0.040612201 0.13406131 2.48807310299266
17680 1.2621645 343.9923 1096.5602 0.04239248 0.12805781 2.47748185756856
17681 1.2038967 318.63272 1040.0756 0.043115378 0.12534241 2.43413638704298
17682 1.1135381 364.26791 1159.7221 0.038854773 0.14118212 2.40070294095159
17683 1.0647304 332.73694 1105.7883 0.038608655 0.13344726 2.38592359446714
17684 1.0839705 369.75284 1124.0454 0.036909161 0.14517045 2.36895382554036
17685 1.0995458 310.72428 1023.3263 0.040542112 0.1270231 2.36818044682888
17686 1.1339403 365.5295 1087.8163 0.038084046 0.14311869 2.35705857899727
17687 1.2051334 341.57978 1191.2273 0.040623737 0.12435582 2.33621486104272
17688 1.2474635 401.26428 1262.6193 0.036297952 0.13811679 2.25345901771094
17689 1.2605745 390.04174 1041.6026 0.037741588 0.14537445 2.23115867465009
17690 1.306232 392.17185 1123.1225 0.038076089 0.13850496 2.23718182798381
17691 1.3547454 368.18547 1210.7397 0.040839397 0.12428672 2.25351052988096
17692 1.4004255 344.1925 1132.8073 0.043356169 0.11843474 2.25991482905224
17693 1.4223535 352.59662 1201.8966 0.046939475 0.11791385 2.32269735685422
17694 1.3110437 203.88217 514.9702 0.059664226 0.11366799 1.84402373000816
17695 1.2855688 24.642041 500.47006 0.3040683 0.014131826 1.37063972474027
17696 1.2814642 23.741552 500.57166 0.31127933 0.016828113 1.14094680514996
17697 1.3077299 26.114435 508.28244 0.2960374 0.019610229 0.963543572516931
17698 1.4012817 24.717253 505.79256 0.32115949 0.017895191 0.74611636424996
17699 1.414601 24.895451 503.18325 0.32155866 0.018039488 1.03634819672209
17700 1.4370732 313.0793 833.12589 0.047447155 0.12869573 2.21867542521802
17701 1.627255 264.67601 562.68587 0.11392611 0.16111062 1.62101451676834
17702 1.6778698 234.62018 531.11484 0.12714359 0.13907245 1.37896996362622
17703 1.2760158 198.79515 710.6353 0.082788487 0.10761353 1.77840639317513
17704 1.3020651 26.407417 501.07103 0.30354297 0.01906731 1.41580709325314
17705 1.3182333 28.486505 766.88516 0.29222977 0.018447862 1.82065518447405
17706 1.6104842 190.85121 716.22111 0.1354589 0.12505006 1.81183247883828
17707 1.7188726 41.446185 1231.8266 0.27170816 0.020833734 1.82019753924504
17708 1.616874 310.3882 593.00125 0.095426339 0.17735501 1.99414806859818
17709 2.1049535 309.93066 517.3483 0.12584305 0.16593226 1.1451977577231
17710 2.2555862 369.20491 1045.4559 0.13305881 0.15371377 1.1156172221757
17711 1.9401143 396.2593 1052.6457 0.10985923 0.17822549 1.81796731986798
17712 2.6542466 280.47975 588.46284 0.14835721 0.13987872 0.95731698308819
17776 31.115152 495.35142 1271.8987 0.30490435 0.03369328 8.46422626980231e-05
17778 27.0748 491.43809 1232.3519 0.27304563 0.037546466 8.3699100937303e-05
17779 26.9562 447.34407 1225.4696 0.29135474 0.037257261 8.03549529246977e-05
17796 7.1050971 422.17813 1219.7648 0.11083817 0.079493129 0.483277839901138
17797 6.7937871 443.89414 1299.5543 0.10160251 0.080162454 0.474459057456963
17798 6.3809688 414.28028 1163.8827 0.099488811 0.081945062 0.556919238220303
17835 1.3338688 383.72971 1235.8345 0.052787095 0.15418687 2.44864250559174
17836 1.2468138 372.81554 1117.8799 0.039970076 0.1446701 2.55057008452676
17837 1.2494348 356.87768 1168.3763 0.041925881 0.13587209 2.51818439415172
17838 1.266508 360.88492 1196.8057 0.042114138 0.13193575 2.49535805112333
17839 1.314259 397.01051 1283.745 0.040784181 0.1368926 2.48874304618347
17840 1.3139818 340.38825 1115.9265 0.044210324 0.12617654 2.4688696302671
17841 1.2444516 383.45217 1047.5344 0.040296137 0.14893954 2.45442123837102
17842 1.1504121 413.02061 1337.5686 0.037026205 0.14983405 2.41545405317378
17843 1.0929531 342.04781 1159.7832 0.039418925 0.1339138 2.37974534069772
17844 1.1045 317.20503 1189.424 0.040381615 0.12114803 2.38196081850028
17845 1.1299615 313.0419 998.87127 0.040704378 0.12821251 2.39424495779991
17846 1.1713821 344.67385 1113.8112 0.040126013 0.13244093 2.37482711341113
17847 1.2314268 339.9244 1034.0233 0.04132767 0.13106974 2.33575529147482
17848 1.2867111 305.8874 1156.1764 0.041931838 0.10652593 2.24706944350577
17849 1.3036687 402.28323 1087.9378 0.037150773 0.14394242 2.23679979678801
17850 1.3282988 383.85361 1086.4705 0.039099196 0.13740589 2.24052142976269
17851 1.3561564 323.90399 1022.17 0.044078876 0.11831964 2.24092689368459
17852 1.3965325 361.76268 1103.7198 0.043106079 0.12535624 2.24278560033382
17853 1.4272054 372.3902 1222.1544 0.043020529 0.12191156 2.27396503059036
17854 1.3377879 213.14026 504.58852 0.057382669 0.12053032 1.97989528485244
17855 1.29104 218.19933 519.68351 0.056713814 0.12144459 1.88377388356636
17856 1.2715465 208.27205 507.57684 0.060218591 0.11876253 1.76490551160026
17857 1.2709122 185.89972 509.04573 0.076896997 0.1164537 1.68360482858191
17858 1.3506409 243.55548 759.40772 0.051448781 0.10884855 2.09294582179394
17859 1.3916358 237.79813 719.00319 0.053009902 0.10745447 2.21217262645051
17860 1.3036912 362.82065 1017.5115 0.043338914 0.13438334 2.06870957376134
17861 1.3943666 389.89563 1174.2753 0.042778451 0.13561986 2.29762662583374
17862 1.5695249 248.62453 603.46734 0.09234687 0.13426492 2.02259997363413
17863 1.5987746 192.64537 514.5788 0.12526578 0.11218635 1.53045541419496
17864 1.5598801 222.38019 572.95296 0.12191687 0.14172627 1.72792198963766
17865 1.6868791 352.15983 1103.2052 0.11838495 0.17815355 1.84709164141914
17866 1.3968518 376.8462 1065.5052 0.09327006 0.21263476 2.06721605411363
17867 1.6628726 362.22389 1228.4491 0.10323661 0.17876314 2.24328481147215
17868 1.59104 236.13682 598.01156 0.098310349 0.13368246 2.10508057347146
17869 1.9614806 348.24286 1132.6675 0.10410226 0.14849065 2.07649321859481
17870 2.0770995 377.27248 1022.6486 0.094163746 0.15616001 1.66199595241671
17871 1.8860286 299.94159 822.06907 0.10510598 0.13919244 2.02603350847073
17872 2.6478327 305.61081 797.2861 0.1438708 0.14651893 1.11605983797586
17936 46.500634 522.04558 1284.5095 0.37508745 0.027759564 7.98007596826317e-05
17937 27.161379 486.41489 1140.1856 0.2870359 0.037616718 9.91596615413519e-05
17938 24.841377 479.38858 1177.3352 0.27806218 0.040164855 0.000114628553994558
17939 23.982437 509.42766 1220.4861 0.25181228 0.041787281 0.00011610535253563
17940 24.963159 475.04427 1083.9593 0.26943898 0.0417781 0.000102016309739262
17941 21.387849 502.31756 1239.6603 0.21628288 0.045608374 8.36768444387949e-05
17956 7.2938778 409.79701 1234.5749 0.1158138 0.075599331 0.486343422581841
17957 6.7462082 421.68982 1146.6206 0.1034554 0.082402697 0.524012197490161
17958 6.3579189 426.8224 1031.2599 0.09651801 0.09223843 0.571964962632528
17959 6.2734088 390.54639 1187.3306 0.10159236 0.078428599 0.650804266275691
17995 1.2511343 382.39611 1139.0275 0.039532836 0.14603133 2.60933930707935
17996 1.2200341 310.6309 1211.2053 0.042436566 0.11673843 2.65621630240571
17997 1.241738 340.44432 1098.8 0.041984813 0.13247576 2.55886840442966
17998 1.273156 369.39505 1063.3961 0.041318631 0.14395055 2.54292604976899
17999 1.2995548 370.64792 1180.4724 0.042729727 0.13675841 2.50919794886413
18000 1.2928706 391.11975 1345.8652 0.041027622 0.1369331 2.50894940073728
18001 1.2685464 376.74593 1252.8624 0.040996198 0.136176 2.46719552313504
18002 1.170795 394.62913 1138.3633 0.038463541 0.15274686 2.41694082139912
18003 1.1032242 398.08684 1096.8142 0.036503988 0.15908832 2.37337807746591
18004 1.1109925 292.53868 1203.294 0.041960618 0.11056079 2.36284325272319
18005 1.1359825 312.06393 1146.4772 0.041239476 0.11918487 2.37028811028951
18006 1.1799531 350.82469 1115.7704 0.039662953 0.13345476 2.37677649535379
18007 1.2419587 342.40493 1140.6531 0.041348593 0.12630803 2.37232975710815
18008 1.2899733 349.30591 1206.3345 0.039468534 0.12076283 2.28511743391001
18009 1.3158973 374.82124 1128.1513 0.038769688 0.13224359 2.26812653592189
18010 1.3261281 361.0386 1292.4437 0.0406009 0.11956359 2.26547260074719
18011 1.3528702 404.80153 1184.4273 0.040065544 0.13791688 2.23786871018808
18012 1.3961304 387.06408 1086.4452 0.044149659 0.13715445 2.28726253446912
18013 1.4515364 376.55752 1230.9124 0.043159197 0.12163885 2.29230431418601
18014 1.3866046 369.16008 1012.0548 0.043065205 0.13620983 2.05171240381987
18015 1.3607349 268.33406 694.01592 0.05140488 0.12142865 2.01190325306158
18016 1.3822696 420.74918 1111.3539 0.039158987 0.15198817 2.18715715439186
18017 1.3820506 351.31489 991.44108 0.042648815 0.13451629 2.20294630165622
18018 1.3367201 364.78081 970.94809 0.044309951 0.13729082 2.04133393958197
18019 1.3409496 240.98125 665.40575 0.05486678 0.11307702 1.99447895247283
18020 1.3689588 37.314024 503.47489 0.2243542 0.02118681 1.92785641462131
18021 1.4380538 323.76413 766.03487 0.053542846 0.14314429 2.15771133754286
18022 1.7252573 111.08588 528.77803 0.16018799 0.06481768 1.59671753561972
18023 1.6846841 75.577678 515.5568 0.19396446 0.044587276 1.18332525523558
18024 1.6114937 366.21479 1193.3961 0.10218195 0.17642281 2.41503631822278
18025 1.4528386 205.93603 524.56337 0.094041119 0.122892 2.5696239514072
18026 1.4353997 207.41842 507.94348 0.09040405 0.12689049 2.2746284269196
18027 1.5187242 210.77247 505.35903 0.093268554 0.12564454 2.20094829130424
18028 1.6233639 393.58208 789.6956 0.085856472 0.1942724 2.11787306096356
18029 1.71328 230.10836 545.81567 0.10074321 0.12932537 2.08909941171426
18030 1.8122623 394.41781 1158.49 0.098760918 0.17386147 2.05455796911128
18031 1.9291195 368.4362 825.13346 0.099289003 0.16927407 2.0712561706843
18098 23.08523 488.38675 1163.0311 0.26994744 0.042626699 0.000170103977131746
18099 16.798391 340.83438 1403.1261 0.29031275 0.041180618 0.000617698981977634
18100 15.030302 349.58693 1698.6446 0.26053788 0.029015097 0.000500012781051375
18101 19.213598 450.74629 1202.5497 0.23578828 0.044218267 0.000113185587242887
18102 17.719396 465.69309 1153.8295 0.22452675 0.04903734 0.000128218418654102
18118 6.4429004 392.85039 1191.1502 0.1072738 0.075795941 0.671948659769647
18119 6.2244549 386.80507 1186.6984 0.10113959 0.078363091 0.65999871908369
18156 1.2105625 365.77984 1204.2884 0.038513619 0.13901992 2.62826901279601
18157 1.2129106 339.49216 1125.7839 0.040552151 0.13244438 2.58717981174225
18158 1.260438 394.71689 1111.7741 0.039634823 0.15139748 2.56701005462699
18159 1.2992467 402.36811 1067.2066 0.040704064 0.15489452 2.52238416601291
18160 1.2481569 393.77238 1108.8381 0.03991039 0.1509587 2.51577188052156
18161 1.2046902 293.57239 959.70813 0.045151786 0.12071624 2.45701086860947
18162 1.1400493 399.64293 1120.035 0.037433423 0.15671634 2.40507220051904
18163 1.0916686 355.37354 1150.3147 0.037965675 0.13951491 2.38005077616374
18164 1.0990133 318.07094 1153.1596 0.040012326 0.12380971 2.36132555633741
18165 1.1506322 379.60797 1153.4749 0.03788971 0.14370441 2.373421378043
18166 1.2038905 377.3588 1155.2333 0.038528296 0.13989517 2.38849336764018
18167 1.2565157 293.02653 997.91601 0.044793366 0.11486585 2.37251949316732
18168 1.2883938 342.92753 1209.5146 0.040382974 0.11937289 2.27232686868104
18169 1.3295995 402.34653 1281.8066 0.038316296 0.13274565 2.24136630023505
18170 1.3413618 375.98004 1092.3113 0.041939924 0.13500487 2.29260616562611
18171 1.3519755 400.84026 1124.3333 0.04167825 0.14046677 2.26297101676562
18172 1.3900441 365.63513 922.13062 0.045998823 0.14021097 2.26649281590578
18173 1.3521631 196.72653 500.88295 0.060964344 0.11114642 1.8328330897461
18174 1.3707558 406.12476 1158.0264 0.042700334 0.1367714 1.89976246097143
18175 1.3872932 216.3644 502.88037 0.058788521 0.12067456 1.95661742866085
18176 1.4022992 411.80417 1042.7441 0.040167877 0.14542889 1.97444417762733
18177 1.4045505 425.8967 1161.4653 0.040777166 0.14385762 2.04591639744981
18178 1.3675412 221.67223 514.45209 0.064178621 0.12604902 1.99451576269702
18179 1.3910219 375.51875 1305.1415 0.042436635 0.12547495 2.17716215736063
18180 1.6216692 337.80753 950.54043 0.10693379 0.16054197 1.76710471522028
18181 1.4128792 211.13936 511.97351 0.063639754 0.11973195 2.19541256399045
18182 1.7001313 37.470208 512.08844 0.29744896 0.024497148 2.06284917556975
18183 1.4302755 181.39724 517.21177 0.093111395 0.11142986 2.41599713321147
18184 1.4672082 400.81137 1199.3391 0.072741063 0.171533 2.37637283526237
18185 1.483829 192.0012 503.29607 0.094470527 0.11580873 2.32225273206551
18186 1.5131053 236.0395 528.17327 0.088257389 0.13896551 2.31298924042251
18187 1.5257978 253.75019 512.32541 0.087390519 0.1514355 2.23438461540943
18188 1.6097822 244.90802 525.87731 0.09041418 0.13933661 2.22517772343458
18189 1.947062 364.24128 1179.5226 0.10076375 0.15019319 2.18199523849931
18190 1.8060616 291.57907 653.95886 0.100094 0.15011665 2.12506803318386
18191 2.4135337 391.25317 1102.7062 0.12874365 0.16977142 1.27687887808409
18258 24.650158 496.21258 1192.7371 0.28184606 0.040436918 0.000151027486024883
18260 14.558264 424.42068 1195.0898 0.28644621 0.10838725 0.0194893477199601
18261 18.577017 444.97965 1204.7561 0.25061298 0.045626336 0.000165926741958934
18262 17.838687 451.29153 1285.0655 0.24267123 0.044918743 0.000168283205410003
18263 15.067231 438.56015 1245.1044 0.23273216 0.054235722 0.000306539193733231
18316 1.208057 394.53944 1316.5974 0.03720049 0.14436102 2.60148561186099
18317 1.1734025 371.07846 1146.3894 0.037577443 0.14487845 2.67376308420288
18318 1.206044 384.94926 1299.7102 0.037848722 0.14059712 2.682516108288
18319 1.23522 416.67708 1181.0174 0.037821346 0.15701223 2.62790084179196
18320 1.2262228 341.40381 1124.897 0.042068936 0.13241443 2.5761850438001
18321 1.1595466 366.38747 1191.6181 0.039141369 0.14117059 2.49071551297962
18322 1.093498 380.25464 1030.4734 0.037046459 0.15875989 2.42969747720402
18323 1.0723151 271.35695 966.73846 0.042746506 0.11630739 2.37847024122124
18324 1.0987571 299.46743 1166.0548 0.041086272 0.11523565 2.34651093441103
18325 1.1619343 409.91202 1041.6729 0.036678812 0.16112008 2.35585963205333
18326 1.2246877 310.24665 1165.4903 0.042949157 0.11360974 2.38392689733514
18327 1.2761439 375.15475 1137.0871 0.038724119 0.1355643 2.32266315731897
18328 1.2995421 386.69567 1158.0196 0.038095363 0.13642034 2.3095568239135
18329 1.3244875 321.51167 969.56045 0.042834035 0.12211715 2.28223928810901
18330 1.3316331 374.40871 1269.0897 0.041821535 0.1256498 2.31181799484907
18331 1.3617455 360.85435 970.16398 0.044088115 0.13523495 2.2790356951819
18332 1.3899991 371.25852 1170.9501 0.045635799 0.12594577 2.25726842005485
18333 1.2949418 238.18474 500.74677 0.054380161 0.13520423 1.75076870055265
18334 1.3258549 222.02318 509.32758 0.058554302 0.125226 1.73359228089831
18335 1.4035022 362.64577 979.88269 0.041563656 0.13717699 2.07880075141493
18336 1.4634639 404.99899 1107.908 0.038164294 0.14176326 2.16757970735593
18337 1.4132389 248.78844 519.83981 0.053637496 0.1345536 2.06472103589941
18338 1.3584105 28.175024 581.18127 0.28762467 0.016098188 1.77684139913159
18339 1.3865198 373.66107 862.15336 0.042237761 0.15160972 2.08505925602986
18340 1.4160367 389.73771 1150.4637 0.042915704 0.13532029 2.14634349082487
18341 1.4952328 390.48971 1097.3423 0.044012991 0.13674316 2.25029441144292
18342 1.8802921 203.66081 502.53843 0.13397435 0.12955458 1.32305305018808
18343 1.7936774 405.65866 1164.8487 0.075971589 0.1479155 2.62791511029583
18344 1.8951207 390.96599 1152.688 0.077899646 0.1390136 2.57344090810728
18345 1.6777895 223.44723 553.42514 0.091553291 0.12278778 2.38262983178773
18346 1.6396361 228.87567 572.9456 0.090473942 0.12490256 2.33652354961326
18347 1.5427671 270.28305 511.87809 0.085974138 0.15951927 2.19998237971611
18348 1.6288326 237.67164 692.9784 0.10394072 0.1310576 2.11607707357928
18349 1.7433653 276.63624 513.51253 0.089300207 0.15486168 2.20641464663171
18350 1.8476737 415.2368 867.4717 0.080600502 0.17135193 2.20614679021257
18418 29.667196 510.58161 1188.3597 0.29436175 0.036546445 9.62992339344871e-05
18419 20.633638 412.51172 1278.7311 0.29937061 0.042607812 0.000444072381053444
18420 15.579558 382.29119 1238.8604 0.28762892 0.052918116 0.00115459379556172
18421 20.171009 478.15033 1307.6761 0.24191592 0.042532567 0.000126045821316263
18423 17.843752 466.98069 1201.1618 0.23074188 0.047501166 0.000142415996876787
18476 1.2228154 340.82131 1110.7529 0.041026727 0.13213615 2.5536559922735
18477 1.1748766 367.92397 1261.8216 0.038457147 0.13764679 2.57567452609165
18478 1.165137 339.82953 1048.8505 0.04038088 0.13735956 2.58126647649603
18479 1.1570336 354.21152 1218.4119 0.039285185 0.13482034 2.58379728031794
18480 1.1402136 197.8691 983.01324 0.053346197 0.082832716 2.57301343831717
18481 1.1017863 387.12786 1271.2397 0.036521512 0.14785071 2.49287941288432
18482 1.0741689 305.44259 1048.7703 0.041046398 0.12749546 2.42798825571255
18483 1.0640901 190.01914 1055.2588 0.052454353 0.078787195 2.3824744902322
18484 1.106129 310.52381 1217.6307 0.040662523 0.11772931 2.35381727152677
18485 1.1710647 362.38566 951.26074 0.039163435 0.14828008 2.35520605298309
18486 1.2323239 362.5578 1136.8257 0.040401577 0.13380266 2.37245163131786
18487 1.2948065 348.4852 1262.0156 0.04109189 0.11889843 2.29030165400708
18488 1.3147568 328.97286 1104.3302 0.042674454 0.11796127 2.29165508072107
18489 1.3277973 382.95538 1003.256 0.041802149 0.14373516 2.3139355091369
18490 1.3326772 275.59097 817.05293 0.051536699 0.11576678 2.27253420914267
18491 1.2692361 244.69626 503.15146 0.052862493 0.13932997 1.7299067714628
18492 1.400205 339.96836 889.53577 0.048968517 0.13009899 2.15049257973756
18493 1.3309868 254.88708 502.37211 0.047966216 0.14701329 1.97323437761716
18494 1.3322261 238.03148 513.71055 0.055972195 0.13270476 1.75473226491635
18495 1.4159496 218.44136 511.52814 0.05423574 0.12269226 2.10516611672409
18496 1.4515931 327.43668 1151.8011 0.042655721 0.11325478 2.12103573342934
18497 1.3982014 246.01702 517.13906 0.055136719 0.13401018 1.98901904055191
18498 1.4040308 341.12314 959.22452 0.043915137 0.13097082 2.15784681330542
18499 1.4115781 381.6188 1156.1796 0.042500237 0.1342032 2.09691628144645
18500 1.4426659 388.29128 1293.6687 0.042768638 0.12643718 2.21218966871237
18501 1.5209809 388.8146 1324.3228 0.043307946 0.1249695 2.32362980501483
18502 1.6258254 269.37616 736.69472 0.084592454 0.13620967 2.65904726156222
18503 1.8585347 403.49127 1281.0017 0.073456888 0.13971564 2.67240757363119
18504 1.927298 337.81007 1185.5811 0.079392024 0.11892676 2.61159632660611
18505 1.7915873 269.74641 771.90378 0.084793606 0.12440129 2.42275791472895
18506 1.7244405 333.90315 1032.7954 0.07825834 0.13856871 2.38757057399936
18507 1.6439071 360.38701 919.74952 0.082828803 0.16093214 2.57458937082403
18508 2.0909794 395.11343 1219.1117 0.11957513 0.19355962 1.8248427471905
18639 1.2016445 351.59851 1131.1462 0.04088969 0.13776124 2.54871246933387
18640 1.1376364 290.50577 976.40801 0.043171796 0.12372362 2.57675222295431
18641 1.0965961 333.14455 1085.2387 0.038679756 0.13690636 2.55562655625115
18642 1.0773912 362.36084 1021.5266 0.037685847 0.15311376 2.45898284115617
18643 1.0627411 345.1072 1131.2715 0.037628349 0.14014825 2.4304052933482
18644 1.0889172 299.61782 1140.5937 0.040997715 0.11875268 2.39078606218794
18645 1.1451621 394.43242 1231.4005 0.037683991 0.14667618 2.3898053442291
18646 1.2131639 372.28419 1102.2232 0.03992568 0.14057602 2.36714963206163
18647 1.1854643 236.01639 515.92287 0.049225391 0.13637814 1.94107542351917
18648 1.2867487 392.20175 956.26824 0.041596856 0.15462681 2.37606223943049
18649 1.3005114 333.00478 1017.4874 0.045494013 0.12603648 2.34187664951281
18650 1.3264574 297.11174 856.2514 0.049085989 0.12113219 2.3107970125733
18651 1.3626747 346.53326 1058.7925 0.046649669 0.12534016 2.25930327084126
18652 1.3165985 224.84901 513.84704 0.055443316 0.12550782 1.81790459823146
